order_id,branch_id,customer_id,payment_method_id,order_date_time,order_type,total_amount
56426402-d370-4768-a,3,6f055718,544a1958-a6fe-4f93-a,2024-09-13T14:13:17,delivery,1140.75
8c48137e-6579-4cc7-8,2,4d23bed5,cf71f0a6-19a6-433c-9,2024-06-02T01:09:07,delivery,8710.98
7e1d81fc-8bd8-43b0-8,3,6f055718,5bdab77c-3c95-489c-b,2024-10-29T04:20:03,walk in,8162.53
efac012f-4888-4b22-9,2,a9f559fc,57357795-dfd8-473e-b,2024-02-21T00:28:53,walk in,31218.38
a9911f46-7a8f-4165-a,1,7576714a,71f0aa32-acd6-4312-a,2023-04-14T01:37:57,delivery,8097.37
4e78ac7d-620a-4ac0-8,2,ab721ab0,72ee33b7-5d95-48cc-8,2024-04-12T05:14:47,delivery,44520.99
c9bdb3f9-703e-4c34-9,2,9c9cea0c,76c14a92-e44c-4751-b,2023-11-14T22:38:12,walk in,2621.42
1d764c5d-2f21-4be9-8,4,bcb8a084,f2d7cf5c-735d-437f-b,2023-07-12T10:45:01,delivery,26929.0
b5014dfc-7710-40ed-8,4,42d6cb5c,eddd21a9-a558-4fe0-a,2023-07-04T21:12:11,walk in,6727.21
1bc3edba-febe-4dd8-8,4,0f967bcc,c4016f22-b2a9-43f8-9,2023-07-05T02:46:31,walk in,46886.02
76626eba-4021-4d06-a,3,4d23bed5,6c14020e-7a38-4f2d-a,2023-07-20T11:05:30,walk in,9345.9
e2f07714-dff8-436a-b,1,026530cd,b1d8507b-6d27-4b14-9,2024-02-08T20:51:00,delivery,35480.86
4cdb06b0-5f4c-47fc-8,1,94820a06,21f8058f-2840-415d-b,2024-03-24T02:37:32,delivery,23496.73
41eda848-883b-4d07-9,4,d64a3ce0,1c5eb79d-fcb0-4716-9,2024-11-18T19:16:17,walk in,6049.34
39e4f291-427c-4586-a,4,7576714a,123e97b6-6123-415c-a,2023-11-05T06:26:06,walk in,27829.57
34789004-d5d3-4504-a,1,d64a3ce0,cc41ab7f-4e0a-451a-9,2023-12-07T21:32:35,delivery,48794.61
cc52a884-cb0e-4056-b,1,bcf74d7a,7f79e43a-4551-4202-8,2023-07-27T18:33:31,walk in,48676.58
21ae207c-06d2-44c0-a,2,d64a3ce0,db8fc50c-48c4-4dee-8,2024-11-29T21:14:45,walk in,39120.89
336642ed-9f50-41e5-8,2,87f26aee,7e788e36-1486-41d9-a,2023-08-03T01:28:19,delivery,28104.86
0fba3d24-aea9-40b1-8,3,6a5ccc2c,ab7f4361-6148-4f66-9,2023-03-14T23:45:22,walk in,6413.57
b6f33a94-94a0-48c4-b,3,62d1c049,461dbb89-0f93-4d09-b,2024-12-20T08:43:54,delivery,43622.57
53844605-870d-493f-b,2,213f191f,740a0aed-20d6-41e7-b,2023-11-02T04:35:21,walk in,31742.03
1cfd15f3-536d-4aa5-8,1,7576714a,d5d52c74-9184-4f68-8,2023-07-25T01:04:26,walk in,12162.46
150f0675-faec-4a5d-a,3,1eab5cd8,8c184a56-23b4-4a4d-8,2024-12-17T01:22:09,delivery,6265.61
971f5922-0e48-497e-b,2,1eab5cd8,37ddabbb-2c7b-4cc4-9,2024-12-19T03:55:48,walk in,43920.52
a6325514-29f3-46ec-b,2,95c5fb98,e2a5873b-0cdb-48e6-a,2024-07-01T19:59:47,delivery,29591.46
a4cab180-7b48-4cca-9,4,34a9af41,08c8e6b7-2acf-42c9-9,2024-03-27T13:53:59,walk in,29557.01
229016b8-fb02-4303-8,4,d64a3ce0,46327271-d68e-4c37-b,2024-08-30T05:34:54,delivery,21019.26
78846cf1-68a5-4122-8,3,42d6cb5c,f050f494-ab96-4296-b,2024-06-02T11:02:18,delivery,6759.19
dc50120c-a445-4846-8,4,213f191f,30d8008d-efae-413f-9,2023-12-04T17:59:00,delivery,12288.68
1ec5390a-6733-4deb-b,4,94820a06,d351fdee-2bb9-4460-a,2023-12-01T18:02:37,delivery,34160.49
4d2d4fe1-8022-4d82-b,4,6f055718,d5b43a76-f0ea-4472-9,2024-03-02T04:56:32,walk in,15786.27
d3e31d38-d184-43eb-8,2,34a9af41,e4422604-1837-4bc2-a,2024-06-12T11:13:03,walk in,26895.48
5b1d7e61-187e-44d6-b,4,87f26aee,148f749a-e3ef-4f0f-a,2024-02-08T16:57:34,walk in,36672.93
864fd353-261a-4ceb-9,3,a70ce1b5,005b635b-f922-479c-8,2023-08-19T00:30:57,walk in,37882.71
bdc8966c-c29b-4283-b,3,a70ce1b5,27011371-4d45-47b0-8,2024-07-28T09:07:49,walk in,26453.0
5eb8d9b5-cb4f-4e54-a,2,5987baf1,f5967ccf-05ad-41c5-9,2024-07-08T11:05:33,delivery,19941.08
3e474c14-8e31-49ca-9,1,5473da68,d71c32b9-a38e-451b-a,2024-08-17T07:58:27,walk in,38725.66
ad916cd3-a376-45d3-8,2,82bde024,68a93771-521c-4347-a,2023-02-17T08:42:40,delivery,46138.08
7da772de-1565-4b12-9,1,9893588c,40cae763-72d8-43ce-b,2023-11-04T00:31:51,delivery,13028.25
0c04ce28-9f98-4d9b-8,1,ab721ab0,9e50ef21-41a8-4e16-b,2024-06-15T15:09:05,walk in,24476.84
f4dad487-8593-407e-8,2,a9f559fc,fcf05a2b-ebcf-4dfa-b,2024-07-17T11:48:14,walk in,39683.52
162fc41b-38cf-4ce2-9,1,ae711399,d6e396e6-a407-4894-9,2023-04-30T18:22:36,walk in,6310.76
94ff31b3-2605-4ab8-8,3,600027e8,6677dcea-d834-411a-9,2024-09-28T07:23:59,walk in,17421.43
7d4730e2-9164-47b3-9,4,026530cd,fb0cbba7-9293-49cb-a,2023-11-01T04:02:41,delivery,37256.66
94afec6a-2f84-40a1-8,2,0f967bcc,ad325041-1023-478f-b,2024-04-03T04:00:10,walk in,44391.69
b5529af6-0abf-4d6d-8,3,452ec40a,b1a4b70e-f940-4e19-8,2024-07-03T21:37:53,delivery,19205.08
ccacd5e5-cd11-47e5-b,1,6f055718,15cc6213-2b95-4d25-8,2024-09-24T09:37:39,delivery,33102.6
306acf66-1546-45eb-9,1,a9f559fc,f08f520c-624a-478a-9,2024-12-11T03:48:05,delivery,16034.86
2f350620-525d-4513-b,2,213f191f,45e2ca45-2066-4896-b,2024-06-03T11:42:30,walk in,38910.33
5dbfa03a-e1ab-4560-a,2,62d1c049,fccbca34-82ab-4f9f-b,2024-05-28T06:00:10,delivery,18606.29
703e0f3d-d51f-46e4-9,1,94820a06,fb7bf023-5563-46af-b,2023-11-17T23:20:03,walk in,17356.3
062b367d-9f48-4df3-a,3,213f191f,c7673768-d3be-4ee8-8,2023-10-25T06:14:34,walk in,2049.53
59c426c8-477c-45a3-a,1,34a9af41,2e225952-41d7-4f67-9,2024-08-30T06:48:07,walk in,22967.42
a9c2c830-264e-4c08-b,4,5473da68,50994bc3-8ef5-4309-a,2023-06-06T22:35:57,walk in,33765.48
37e9722f-1905-4e01-b,2,ab721ab0,1994b4f0-a111-4259-b,2023-04-26T11:38:52,walk in,3280.72
3616a3c5-03a9-426c-8,3,a9f559fc,21320331-102b-47b1-a,2024-08-16T07:51:27,walk in,42894.47
07421541-3c47-4679-b,1,34a9af41,320c0807-07b0-42eb-a,2023-12-16T16:12:52,walk in,25828.82
77258b57-6a84-4b63-9,1,d1f6f86c,22ae7a67-7484-4e3e-8,2024-11-09T18:47:40,walk in,14321.33
a5f17e19-71fa-480c-a,2,7576714a,e189131f-7f65-4d28-a,2024-06-12T15:50:15,delivery,17731.94
a0ebe643-055d-48d7-9,2,4d23bed5,5d28ac76-cf87-478a-9,2024-01-06T04:02:53,walk in,10169.07
3cab3025-0510-42d3-9,2,1eab5cd8,1c9d8585-36d3-4530-8,2023-02-09T13:48:09,walk in,11524.62
e2295677-80a9-437c-8,1,1eab5cd8,2250bb24-9a1d-4395-9,2024-03-17T03:33:30,delivery,5424.49
b47b5539-41be-4746-b,3,7576714a,fa4ea4ce-24d8-41df-b,2023-07-15T02:02:10,delivery,26874.55
bbdb4e46-1e27-49af-8,2,94820a06,1d4a6c9a-3821-4ffd-9,2024-01-03T23:21:17,delivery,38866.95
c414c5c0-c093-492e-b,1,5f811cb9,3e59ca2d-8ae6-4440-8,2023-05-20T20:11:13,delivery,34812.28
33741afa-1c6f-433c-8,2,600027e8,02e3273a-5754-46d0-9,2023-02-09T21:41:21,delivery,47413.36
86091806-12a1-4f9b-9,1,34a9af41,3fdd27e4-6a2b-4e91-8,2023-10-01T10:11:02,walk in,23949.02
c64ed24e-97cd-4f8c-a,3,026530cd,b5d3d38e-e316-4114-b,2023-07-05T22:43:23,delivery,4793.81
b7e6f26d-1aa8-4e24-a,2,213f191f,73a84ce7-867e-4877-9,2023-08-02T06:37:31,delivery,42837.22
83534cd9-8ff4-4ff3-a,4,87f26aee,95ae8346-7225-4f79-8,2024-10-05T13:16:38,walk in,39065.35
d3942a02-5e42-4746-8,2,bcb8a084,41ed84e6-0289-473e-a,2024-03-27T06:07:46,walk in,33284.94
12da8cdf-fc0c-4c9a-9,1,9c9cea0c,d44fc92a-d1df-4c50-a,2023-12-04T05:44:18,delivery,41668.6
33033345-ca0d-4905-8,4,94820a06,c6ccf98e-8349-4ee8-8,2024-02-26T05:15:41,walk in,42542.42
5defb6d4-fa6c-4d64-8,4,94820a06,a4d0dd28-700f-4c18-8,2024-06-19T02:43:30,delivery,38546.73
9126d2f3-3668-4bdd-9,3,62d1c049,51c747e5-a39b-43f8-8,2024-01-17T23:30:29,walk in,12080.38
d92fb84e-5342-4cc4-9,4,94820a06,ba597633-7f35-4d97-b,2023-04-29T23:19:41,delivery,25748.63
a0c79163-9d76-49ab-b,4,0f967bcc,bdd641f9-6adc-40bc-9,2023-01-02T22:50:52,walk in,37142.83
3d2e9b4e-f553-4829-8,3,9c9cea0c,e5384efc-aced-4ece-8,2023-05-10T20:59:35,walk in,26479.98
c27cf4d5-515b-42b7-b,3,6a5ccc2c,8e2882ec-7543-44bd-9,2023-01-10T11:40:21,delivery,36794.81
c6443822-ab60-4e01-b,2,1eab5cd8,c27ccf5a-0389-4cf6-9,2024-09-03T12:42:46,walk in,3020.19
187cd599-b628-4fea-a,2,026530cd,c5fd60e6-49c1-4b57-b,2023-05-18T22:16:23,walk in,43845.21
4f418146-5d8d-41aa-b,1,95c5fb98,69bbf1f0-ea85-4470-8,2023-07-12T08:01:21,walk in,39155.75
fd1d4895-775c-4e42-a,3,d64a3ce0,2e377c32-d849-4971-a,2024-07-18T05:13:15,delivery,41043.59
e28e05be-220e-490b-a,3,600027e8,863cceed-f740-4986-b,2024-02-03T13:42:49,walk in,23733.42
d15ee480-671f-44b9-9,2,95c5fb98,2a5ffa70-4106-4c9f-b,2023-06-18T08:42:43,walk in,43264.47
9139e1a1-bdb2-4d59-a,3,34a9af41,5f70d27b-a95d-46f7-b,2023-09-10T17:28:02,walk in,20348.25
e9ab53df-4ce4-4a30-9,1,daea58ba,4825a688-e3c9-427c-b,2023-02-15T08:15:47,delivery,6593.87
8d1c68fa-0b5b-44d1-a,1,ab721ab0,97099c32-c900-4d8a-8,2023-06-26T04:20:04,delivery,44614.52
c201cf18-f02d-4b7b-a,4,42d6cb5c,221f85f9-7750-4c94-a,2024-12-20T08:55:57,walk in,2745.81
e5b4a50f-e490-4e8b-8,4,452ec40a,f18de375-d0d7-4d39-a,2024-02-23T22:20:43,walk in,24118.65
9edb5e8c-a4d0-4c34-8,3,5987baf1,2ccd2604-cf99-43d6-a,2023-10-18T05:34:48,walk in,30776.95
4f79cc94-a696-4ee3-b,2,ab721ab0,5c9fc3fd-1c10-4d18-b,2024-08-06T07:35:33,delivery,6225.56
93721872-527e-4629-9,4,5f811cb9,0e13a43c-3499-49a9-a,2023-07-14T22:29:29,walk in,34968.86
1f46213f-ce62-4dfc-a,2,9893588c,ecb0da66-8d34-4dd5-9,2024-11-23T04:26:00,walk in,9795.83
e2247644-b587-4284-8,3,0f967bcc,e016075a-65f8-479c-9,2024-04-17T17:32:27,delivery,45539.53
567daa0f-058e-457c-9,1,82bde024,9c3c4660-4ebb-4ca6-b,2023-01-21T15:33:54,delivery,30801.52
5654cc05-5824-40b7-b,1,7576714a,a59f336d-efba-4d50-b,2023-07-01T07:59:50,walk in,36563.49
7389559c-0012-4a4f-a,3,452ec40a,5e6e28e8-bb57-49ad-b,2024-10-13T17:47:24,walk in,23173.27
806ac06f-29a4-4c3e-a,3,5987baf1,0f7e3ee0-eb65-4515-b,2024-05-05T22:49:00,walk in,6328.14
38dda920-c6f6-44e8-8,1,d1f6f86c,916a26aa-9658-42bb-b,2023-07-28T17:42:33,walk in,20474.79
69f3196e-58f8-49a1-a,3,ae711399,2005fd2c-789d-42a4-b,2024-01-14T02:39:55,delivery,1839.74
43e384ce-7648-4820-b,1,7576714a,ddb1784c-ba57-43b8-8,2024-04-21T02:23:52,walk in,14167.34
4c4066eb-262e-455b-b,4,6a5ccc2c,f64edcca-7ef4-434a-a,2023-03-19T02:40:35,delivery,39732.51
470735dc-de6d-4ef9-b,1,bcf74d7a,833130b8-19fd-4fbe-9,2023-08-18T08:09:03,walk in,13915.57
58436388-8b75-4bfd-b,1,95c5fb98,03b3b017-fc71-4595-a,2024-01-03T17:48:37,delivery,23100.06
9f7c75da-f529-4fcc-a,3,82bde024,13660865-5a6e-4a95-b,2023-02-16T07:25:49,delivery,9959.58
40f7247a-00e8-4689-8,4,d64a3ce0,d05b4f9e-1698-48fc-a,2023-06-23T03:12:05,delivery,25698.73
76c177aa-e8cb-4a4a-a,2,600027e8,27dd0f8f-eff1-4123-a,2023-10-04T17:39:51,delivery,13555.93
2fa553ef-4d46-40ec-b,3,bcb8a084,58fbbd51-71eb-40cc-8,2023-10-17T21:28:42,delivery,46610.0
4828a105-76f0-4d29-b,1,d64a3ce0,908ea530-1a8f-4767-a,2023-05-29T02:05:17,walk in,19840.52
d7bffeaa-7c0a-4cba-b,3,a9f559fc,5b7f585b-f231-4823-b,2024-05-19T01:27:07,delivery,30007.54
b630cee0-849a-474a-b,2,82bde024,27844f40-508d-487b-9,2023-09-30T08:01:53,walk in,27017.43
ca79c103-ca31-410b-b,3,6f055718,0e9c9148-bfe0-4552-8,2024-01-06T04:12:33,delivery,26568.97
cb8eb38d-02d4-428f-a,1,213f191f,638b40f0-5d37-4b43-9,2023-09-23T14:04:01,delivery,46011.66
dec11229-d258-4f48-9,4,026530cd,5215751b-d9cf-4881-b,2024-03-26T11:48:16,delivery,38031.0
49f1f753-ac51-4f9a-8,3,d64a3ce0,310e94ce-ea11-44db-b,2024-10-28T15:26:44,delivery,5215.88
5603bf84-7fbf-4257-a,3,95c5fb98,b56ea8af-3f19-4201-9,2024-08-19T08:04:14,delivery,20920.89
cda85ca3-17c4-4a59-9,3,5473da68,6a938002-faf5-460a-9,2023-08-27T18:10:27,delivery,40317.01
4bd2193f-e51a-4f58-a,3,95c5fb98,57696b95-68a5-44a0-b,2024-02-02T00:50:57,walk in,14726.76
4c7b29e5-77aa-4d13-b,2,d64a3ce0,2d67b252-0a70-4bad-9,2024-03-28T09:50:19,walk in,27480.28
fa96ba27-9c8e-4b78-9,2,600027e8,5c102055-ae09-4c10-a,2024-02-29T16:27:08,walk in,14776.78
6b31e5ef-8b92-4bf5-8,3,82bde024,38e0ccae-8eec-46c6-9,2023-12-11T17:16:42,delivery,22019.66
c75e7763-6c89-4ac4-9,2,bcf74d7a,0755234d-2f70-4d3a-9,2023-01-11T10:14:49,walk in,22717.6
2cc0ac98-5daf-4786-9,3,87f26aee,8889851e-ac5c-41ff-a,2023-04-26T20:27:50,delivery,8449.0
2e2a68e4-d96c-452a-8,3,0f967bcc,4acee2fb-4d47-4250-b,2023-11-05T00:21:38,walk in,32492.07
8bb84603-e4f4-48aa-b,1,62d1c049,72b56eaf-c408-493a-8,2023-11-13T03:40:50,delivery,16031.99
6ae6326c-59f3-4784-9,1,95c5fb98,c4235c23-8b4f-48ce-a,2024-08-08T01:23:51,delivery,39958.85
66eb18ea-1848-4585-b,4,daea58ba,9c656546-830b-4577-9,2023-01-06T06:41:01,walk in,6818.95
ed30cc05-882f-4603-9,4,6a5ccc2c,6b9cf462-4888-4427-a,2023-05-26T19:33:33,walk in,28203.42
bf9f134c-0a2d-47e2-9,3,6a5ccc2c,5ff6dde2-a562-46f0-b,2024-01-27T00:10:17,delivery,10979.83
fc225fc2-af9f-4060-8,1,94820a06,5d14c612-232b-426d-b,2024-09-07T15:22:58,delivery,28938.53
a59af437-6344-4ef9-8,2,a9f559fc,431eb767-b1dc-44f5-8,2023-12-03T22:50:40,delivery,9631.71
b69e813d-9b45-4cee-b,1,ab721ab0,fde4e54d-b1e9-4494-8,2024-03-14T17:24:51,walk in,40346.35
32b9e09d-8bc8-4c42-a,1,9893588c,f6b1baf2-05a8-437b-9,2023-01-26T10:07:09,walk in,12992.07
668f1b9c-64e9-4479-b,3,d1f6f86c,1572b8c8-009c-4c03-a,2024-05-30T07:46:36,delivery,24040.81
afc2e03c-fd2f-4a9d-a,2,4d23bed5,aa7a3bdc-8b5d-4ff0-b,2024-12-22T07:31:17,walk in,23693.13
e24cd6a4-6a47-49e3-8,3,4d23bed5,8e9c1029-1078-466e-9,2024-12-02T07:07:30,delivery,12223.93
f84c90af-d7ef-48e9-a,1,026530cd,613fdf44-ed49-4f85-b,2024-05-31T20:52:58,walk in,39615.5
0d39cfd9-829e-4a24-a,3,62d1c049,13218151-3c21-422d-8,2023-01-10T22:23:27,walk in,13212.04
b02b14b7-3902-443e-9,4,82bde024,9eacd708-09b3-4879-9,2024-07-21T11:16:56,walk in,13682.62
b08c4171-3e3c-4c6c-8,4,7576714a,c971b297-237d-4abe-8,2024-01-28T11:17:20,delivery,5014.3
284f835b-1616-4c63-a,2,7576714a,83515397-2cd1-4849-b,2023-08-02T01:59:23,walk in,29051.29
1aabdd9f-ebba-4a27-8,4,34a9af41,24b346ae-98d3-4c19-b,2024-06-11T19:21:00,delivery,6870.21
c54d95bb-8e1c-4394-8,3,452ec40a,bb164e39-400e-4d14-8,2023-07-20T18:51:14,walk in,15477.24
74f19b9a-1d0b-4c3a-8,2,6a5ccc2c,1c87eb62-740c-426e-9,2023-09-05T13:19:57,delivery,23966.19
ad78cdfe-766d-42f9-b,2,62d1c049,6c0aa6bf-893e-431e-8,2024-11-05T14:39:23,delivery,10829.56
6bd63e99-74c6-4b68-8,4,82bde024,38222982-8d1b-4a2f-9,2024-05-07T03:13:50,walk in,35548.08
930d9c70-0231-47bd-b,1,a70ce1b5,0a9f0c1b-429d-491d-8,2023-09-01T18:25:42,delivery,1144.31
87f041ec-c98a-4687-8,2,0f967bcc,d7eaeb52-32b4-4924-a,2023-06-25T13:09:56,walk in,42426.15
1a9eeafa-164b-4939-9,2,5473da68,0bddba78-1874-4d76-a,2024-12-30T00:48:23,delivery,25248.34
7b95eb79-ddb1-4fcc-a,1,5987baf1,d8896c33-489c-4bd6-8,2024-02-03T06:39:44,delivery,49820.68
79b72fa9-8792-4093-a,1,a9f559fc,be827715-0af2-4cd2-8,2023-11-08T14:15:14,walk in,46469.34
d1c0da0b-ec5b-4d2a-b,2,daea58ba,697b318a-3407-443e-a,2023-11-15T07:46:53,delivery,19173.44
e84876ae-f22f-4667-8,3,daea58ba,7d924500-6d5d-42f9-8,2024-09-17T23:54:38,walk in,37553.02
cbd1d205-b39f-4a04-a,4,635a8ce2,6dc21098-8514-43a4-8,2023-12-24T11:01:33,delivery,48609.45
e85491f3-54b6-4fe1-8,3,9c9cea0c,70da93a9-3c79-43b6-8,2023-01-06T06:06:42,delivery,4439.2
89431ee6-e059-4190-b,3,0f967bcc,3e81fe2b-d03b-4e30-a,2023-02-26T10:39:47,walk in,27679.16
2dd4d7fb-d326-4d19-b,2,daea58ba,040f6ae5-8931-44ce-9,2024-12-29T10:31:18,walk in,12652.72
b4d445f6-1363-4b19-9,2,42d6cb5c,90927b9b-16fd-44b1-a,2023-09-18T04:28:17,delivery,40538.66
a8506c0e-8021-485f-8,3,5473da68,4997a744-54f7-4637-b,2023-05-26T15:44:43,walk in,42131.32
458860bf-50d8-475d-a,2,600027e8,a656962a-7839-40ce-8,2023-09-15T01:48:01,delivery,8237.35
513706eb-d4d8-45da-9,3,1eab5cd8,041803f4-2599-4f02-9,2023-01-02T15:11:17,walk in,3220.83
43876ce2-620a-49f2-b,2,6a5ccc2c,17096418-a372-4692-8,2024-05-23T05:23:55,walk in,36734.62
752a9aaf-4980-4800-8,1,9c9cea0c,68231a75-ff2a-4b06-9,2023-06-09T02:14:35,delivery,24790.89
aaf36775-21fe-4c3b-a,2,42d6cb5c,d0baa269-8fc7-4e58-8,2023-10-18T17:34:52,delivery,7455.99
9c54dae2-0975-45df-b,2,6a5ccc2c,5ddfdf76-1a92-4a17-a,2024-04-23T14:09:42,delivery,21423.96
325e035d-a838-4c18-9,2,d64a3ce0,34b1073a-14ba-4c72-b,2024-02-09T16:05:49,delivery,4114.5
26c3c065-ae4f-49f5-8,3,a9f559fc,c4d037f4-638e-458d-b,2023-12-10T02:55:34,delivery,29304.91
ca50772c-cb2f-45ef-b,1,94820a06,f5f6dbf1-079c-4aa8-8,2024-07-26T09:25:22,delivery,9398.85
b86551aa-cf1e-45a9-9,1,42d6cb5c,2140dcdc-1bbd-4623-a,2024-05-26T13:30:32,walk in,44631.55
c387fdce-661b-4182-9,2,d64a3ce0,efe86892-e91a-4bd4-8,2024-01-06T09:52:59,delivery,26458.4
927e3f06-b9cd-4c8b-b,2,452ec40a,8904453a-16fe-46c4-9,2023-05-09T17:37:27,walk in,22933.54
d86e2c1a-e1bc-402e-a,3,daea58ba,b6773352-a4d5-42db-9,2024-10-22T09:10:45,walk in,9274.65
03ffe98a-9d29-481a-a,4,6a5ccc2c,d39d3408-f648-4719-8,2023-01-28T17:23:28,delivery,33496.86
588ecd16-e68b-477e-a,3,0f967bcc,7856eb85-cf30-4fdd-9,2024-06-07T16:16:29,walk in,39953.4
9bac03b9-695d-411c-b,4,d64a3ce0,fd1d2367-c482-4a14-9,2024-03-19T21:53:28,delivery,24432.33
24a72131-3faa-4491-a,2,213f191f,df39a0d9-8a14-4025-a,2023-09-25T14:37:25,delivery,47211.09
f695a84d-d7e6-4d2b-a,1,1eab5cd8,7257373a-e608-4bcd-a,2023-03-15T05:08:53,delivery,33392.92
a98c6a98-c9f9-4ce6-a,2,d64a3ce0,5abdd957-c29c-4e77-9,2024-07-08T13:00:24,delivery,46554.39
4eb73cdd-fb49-4581-b,2,82bde024,461af10a-572e-4172-b,2023-06-23T19:23:53,walk in,26614.12
3112e4e8-b630-42f9-9,4,82bde024,bace8f53-7bfa-4dbe-a,2024-07-09T01:53:01,delivery,28874.87
5e1c1ea3-5280-47fb-a,1,7576714a,40f5c491-daa0-4d39-b,2024-08-12T02:43:46,delivery,1628.55
7b2c869b-888e-4ef1-b,3,4d23bed5,a41fb419-79ee-439d-a,2023-09-09T22:48:57,walk in,43727.12
6525d778-712d-4015-9,4,bcf74d7a,eb82bfa2-8578-43a4-b,2024-09-25T18:14:39,delivery,42333.46
42bc406e-6e2a-49d9-b,1,d64a3ce0,ddb1784c-ba57-43b8-8,2023-05-09T12:00:43,delivery,17218.24
00b8b7eb-891f-464f-a,2,daea58ba,f17fbed6-596a-4562-a,2024-06-17T07:55:58,delivery,48180.34
e9f26db1-720a-430a-9,1,d64a3ce0,fe09edc3-9266-4d32-a,2024-05-04T13:43:28,delivery,4972.02
8fc51f67-d271-4366-b,2,ab721ab0,44cfc17c-18ac-46eb-9,2024-08-27T11:30:42,delivery,23967.78
7d5b0acb-889c-4046-9,3,daea58ba,63b769da-b5a3-4210-a,2023-10-09T16:18:12,delivery,36190.23
96ba9118-3cfd-4901-9,2,34a9af41,17394ff3-0981-4955-9,2023-01-03T00:31:20,delivery,5988.47
0c32b73c-6156-4cb5-a,2,d64a3ce0,1a1e9ccd-c76c-4581-8,2024-11-14T02:46:30,delivery,2587.69
e67a4628-41d8-446a-a,3,d64a3ce0,eb94f10b-76f0-4d41-a,2024-06-20T08:36:37,walk in,12372.65
82b487b2-fd15-4450-a,1,d1f6f86c,bf0d32c6-5519-4dbe-b,2023-07-16T08:00:51,delivery,21522.83
f90bbbd4-d144-482f-8,2,94820a06,e930c4f3-84c0-4eec-8,2023-06-24T04:46:40,delivery,8287.35
4504e22a-6ad4-4f0a-a,1,87f26aee,4df39317-fa80-42b3-8,2023-02-05T19:09:59,walk in,15394.09
207e381e-1d73-43a5-b,2,ae711399,44361118-1aad-4131-b,2024-01-27T15:51:19,walk in,42048.76
213e1c90-cf55-415c-9,3,daea58ba,74d19acc-69f3-4f01-a,2023-05-05T11:55:06,delivery,29413.27
4c01b8e6-b4be-436e-8,3,42d6cb5c,f0e3ffd8-b8e8-4449-8,2023-07-21T10:37:29,delivery,25841.61
cb7ab873-306c-4b20-9,1,7576714a,45349dfc-7a5d-464d-9,2024-07-21T11:49:26,walk in,1895.02
5fa5842d-4c22-4453-a,1,95c5fb98,eebdc329-2005-4b89-9,2023-12-29T00:08:07,delivery,41680.72
28da4db0-5b3d-47aa-b,4,42d6cb5c,44cfc17c-18ac-46eb-9,2023-02-24T12:47:54,delivery,29119.49
a5e84a38-8faf-4f2f-b,4,5f811cb9,cd0e4166-6f7e-4ba4-b,2024-08-29T10:13:44,delivery,29990.78
6f3fadb9-c009-416b-b,2,9c9cea0c,a1aeb1d7-f9a0-48e4-b,2023-04-01T23:56:23,walk in,6089.16
c6d2a7bc-b876-45a6-a,1,5987baf1,c97ed0c5-ff61-43e3-8,2023-06-07T15:52:54,walk in,3843.75
73255369-00a4-4274-9,3,4d23bed5,de394d4a-a178-4751-a,2023-12-20T00:13:55,delivery,44185.61
b3a53625-6b71-40d8-a,1,0f967bcc,a2328312-91ff-405e-a,2024-12-07T23:24:08,walk in,24394.06
38d2848a-fe7a-4c99-9,1,635a8ce2,4ee2de17-d8ea-48c7-a,2024-09-26T06:32:56,delivery,47433.62
846d8399-3672-4fb2-b,3,daea58ba,4b8cb171-25c5-4e43-a,2024-12-15T10:50:32,delivery,27490.08
003bdf7d-494b-4f11-8,4,94820a06,7937f8b7-a13d-44ba-9,2023-01-25T00:00:58,walk in,11208.67
77630c63-277b-4a82-9,2,600027e8,0d6cc33a-c5fc-41ba-9,2024-04-04T11:51:04,walk in,5497.83
f3a7c3d5-e575-4d39-9,4,4d23bed5,b9c17bd5-a3a4-4b81-9,2024-02-01T00:17:18,walk in,48601.73
8d95b4f8-c215-41ac-a,1,82bde024,2bb15eff-14a0-48cc-a,2023-07-21T11:04:14,walk in,8849.26
db499923-b2c6-45c6-9,2,ae711399,323b97ef-050d-4634-9,2024-08-04T05:18:12,delivery,34194.36
e0965c30-9aaa-44ab-8,1,7576714a,d2bf8401-84b9-4b41-8,2023-12-25T11:21:50,delivery,42399.16
dc71ca9f-6470-4248-9,3,4d23bed5,25c6487a-c27b-42d5-b,2024-11-26T10:38:10,walk in,39353.15
88cf552d-810e-46f9-a,3,452ec40a,a4fe6fa5-3b9d-4af9-a,2023-07-24T14:06:52,delivery,45879.24
edf2acb9-12df-45e7-a,3,5987baf1,6e0f0e46-18d6-41cc-8,2024-02-17T10:15:47,walk in,8484.0
2d3a42c0-cb58-4a02-b,4,bcb8a084,3d2eedf7-9c82-4af5-a,2024-01-06T04:23:45,walk in,31179.16
3b6c5aa3-718e-4894-a,2,a9f559fc,91014bc7-6422-49f2-9,2024-03-31T10:55:49,walk in,38413.82
c58963cf-7051-43e6-a,2,6a5ccc2c,56c4edec-1088-4f9f-9,2024-07-12T11:20:58,walk in,25530.6
7085eead-028c-47de-9,1,6a5ccc2c,5fa7177f-b117-4950-a,2024-02-07T15:38:05,delivery,2780.7
18a4ce09-f923-42a2-9,4,82bde024,948910ed-ad09-48e8-9,2024-05-19T23:28:51,delivery,46627.51
