branch_id,name,location,type
4,Adeyemi Restaurant,Lagos,Larger
2,Okafor Restaurant,Lekki,Small
3,Eze Restaurant,Lekki,Larger
3,Okorie Restaurant,Agege,Small
2,Okorie Restaurant,Lagos,Larger
4,Nnamani Restaurant,Agege,Larger
3,Okeke Restaurant,Lekki,Larger
1,Okonkwo Restaurant,Lagos,Larger
3,Ogbu Restaurant,Lekki,Small
4,Nwosu Restaurant,Agege,Small
2,Nnamani Restaurant,Ikeja,Small
1,Okorie Restaurant,Agege,Larger
1,Adeyemi Restaurant,Lagos,Larger
3,Afolabi Restaurant,Lekki,Small
2,Okonkwo Restaurant,Agege,Small
4,Nnamani Restaurant,Lagos,Larger
3,Nnamani Restaurant,Agege,Larger
3,Nnamani Restaurant,Ikeja,Small
1,Adeyemi Restaurant,Ikeja,Small
3,Okeke Restaurant,Lagos,Small
3,Afolabi Restaurant,Lekki,Larger
1,Okorie Restaurant,Lagos,Small
2,Afolabi Restaurant,Ikeja,Larger
1,Nwosu Restaurant,Lagos,Small
2,Okonkwo Restaurant,Agege,Small
1,Okorie Restaurant,Ikeja,Larger
1,Okafor Restaurant,Lagos,Small
4,Nwosu Restaurant,Lagos,Larger
1,Eze Restaurant,Agege,Small
2,Nnamani Restaurant,Ikeja,Larger
4,Ogbu Restaurant,Lekki,Larger
3,Afolabi Restaurant,Lekki,Small
1,Okafor Restaurant,Ikeja,Small
3,Nnamani Restaurant,Ikeja,Small
1,Okafor Restaurant,Agege,Larger
1,Afolabi Restaurant,Lagos,Larger
1,Eze Restaurant,Agege,Small
3,Afolabi Restaurant,Agege,Small
3,Nnamani Restaurant,Lagos,Larger
3,Nnamani Restaurant,Ikeja,Larger
1,Adeyemi Restaurant,Lagos,Larger
1,Ogbu Restaurant,Lekki,Small
3,Okonkwo Restaurant,Lekki,Small
1,Ogbu Restaurant,Lekki,Small
3,Okeke Restaurant,Lagos,Small
3,Okafor Restaurant,Lagos,Larger
3,Nwosu Restaurant,Ikeja,Small
2,Adeyemi Restaurant,Lekki,Larger
1,Eze Restaurant,Ikeja,Larger
2,Okonkwo Restaurant,Lagos,Small
1,Ogbu Restaurant,Lekki,Small
3,Afolabi Restaurant,Lagos,Small
4,Okorie Restaurant,Ikeja,Small
1,Okorie Restaurant,Lagos,Small
2,Okorie Restaurant,Lagos,Larger
3,Okeke Restaurant,Lagos,Small
3,Okonkwo Restaurant,Agege,Larger
4,Eze Restaurant,Lagos,Small
4,Eze Restaurant,Agege,Larger
1,Ogbu Restaurant,Ikeja,Small
3,Okorie Restaurant,Lagos,Larger
1,Okonkwo Restaurant,Lekki,Small
4,Nwosu Restaurant,Lekki,Larger
4,Afolabi Restaurant,Lagos,Small
3,Okeke Restaurant,Agege,Small
1,Adeyemi Restaurant,Ikeja,Small
3,Nnamani Restaurant,Lagos,Larger
4,Nnamani Restaurant,Ikeja,Larger
4,Okeke Restaurant,Lekki,Larger
4,Ogbu Restaurant,Lekki,Larger
4,Okafor Restaurant,Agege,Small
4,Okeke Restaurant,Ikeja,Small
1,Okorie Restaurant,Agege,Small
3,Nnamani Restaurant,Lagos,Small
3,Nnamani Restaurant,Ikeja,Larger
4,Okafor Restaurant,Ikeja,Small
1,Eze Restaurant,Agege,Larger
3,Eze Restaurant,Agege,Small
3,Nnamani Restaurant,Lagos,Small
2,Ogbu Restaurant,Agege,Larger
2,Eze Restaurant,Lagos,Larger
4,Nwosu Restaurant,Ikeja,Larger
2,Okeke Restaurant,Lekki,Larger
3,Nnamani Restaurant,Lagos,Small
2,Eze Restaurant,Ikeja,Larger
3,Nwosu Restaurant,Lagos,Small
2,Ogbu Restaurant,Ikeja,Larger
2,Adeyemi Restaurant,Ikeja,Small
2,Afolabi Restaurant,Ikeja,Larger
2,Ogbu Restaurant,Lekki,Larger
3,Nwosu Restaurant,Ikeja,Small
2,Okafor Restaurant,Lekki,Small
2,Okeke Restaurant,Ikeja,Larger
2,Nnamani Restaurant,Lekki,Larger
3,Okeke Restaurant,Ikeja,Larger
1,Nwosu Restaurant,Ikeja,Larger
2,Nwosu Restaurant,Ikeja,Small
3,Okafor Restaurant,Ikeja,Larger
4,Eze Restaurant,Agege,Small
3,Afolabi Restaurant,Lagos,Small
1,Okeke Restaurant,Agege,Small
3,Afolabi Restaurant,Ikeja,Small
4,Okeke Restaurant,Lekki,Small
4,Adeyemi Restaurant,Lagos,Small
1,Adeyemi Restaurant,Ikeja,Larger
2,Ogbu Restaurant,Lekki,Small
1,Adeyemi Restaurant,Agege,Larger
2,Okonkwo Restaurant,Agege,Larger
4,Afolabi Restaurant,Lagos,Larger
1,Eze Restaurant,Agege,Larger
4,Okeke Restaurant,Ikeja,Small
2,Eze Restaurant,Lekki,Small
1,Nwosu Restaurant,Agege,Small
2,Afolabi Restaurant,Lagos,Small
1,Okafor Restaurant,Lekki,Larger
3,Afolabi Restaurant,Agege,Small
4,Okeke Restaurant,Lagos,Larger
1,Adeyemi Restaurant,Lagos,Small
4,Nnamani Restaurant,Lekki,Small
2,Okorie Restaurant,Ikeja,Small
3,Ogbu Restaurant,Ikeja,Larger
2,Okafor Restaurant,Lagos,Small
2,Okeke Restaurant,Agege,Larger
3,Okafor Restaurant,Lagos,Larger
4,Adeyemi Restaurant,Lekki,Small
4,Afolabi Restaurant,Ikeja,Small
4,Nwosu Restaurant,Lagos,Larger
3,Okorie Restaurant,Lekki,Larger
3,Okafor Restaurant,Lagos,Larger
1,Okafor Restaurant,Ikeja,Small
3,Okorie Restaurant,Agege,Larger
2,Okeke Restaurant,Agege,Small
1,Okafor Restaurant,Ikeja,Larger
2,Nnamani Restaurant,Lagos,Small
2,Nwosu Restaurant,Agege,Larger
3,Okonkwo Restaurant,Lagos,Small
1,Afolabi Restaurant,Agege,Larger
3,Nnamani Restaurant,Lekki,Small
4,Okafor Restaurant,Agege,Small
4,Nnamani Restaurant,Agege,Small
3,Afolabi Restaurant,Lagos,Larger
1,Afolabi Restaurant,Agege,Small
1,Okorie Restaurant,Agege,Small
3,Nwosu Restaurant,Lagos,Larger
1,Okorie Restaurant,Agege,Larger
3,Nnamani Restaurant,Ikeja,Larger
4,Nnamani Restaurant,Agege,Larger
2,Okafor Restaurant,Ikeja,Small
4,Eze Restaurant,Ikeja,Small
1,Nwosu Restaurant,Ikeja,Larger
3,Nwosu Restaurant,Lekki,Larger
1,Nnamani Restaurant,Lekki,Larger
2,Nwosu Restaurant,Lagos,Small
3,Okonkwo Restaurant,Lekki,Larger
4,Afolabi Restaurant,Lekki,Larger
2,Eze Restaurant,Agege,Small
1,Eze Restaurant,Agege,Larger
1,Okafor Restaurant,Agege,Larger
1,Ogbu Restaurant,Agege,Small
4,Eze Restaurant,Lagos,Larger
1,Ogbu Restaurant,Agege,Small
2,Afolabi Restaurant,Ikeja,Larger
4,Afolabi Restaurant,Lagos,Larger
3,Ogbu Restaurant,Ikeja,Small
4,Okorie Restaurant,Ikeja,Small
1,Ogbu Restaurant,Ikeja,Small
1,Okonkwo Restaurant,Lekki,Small
3,Adeyemi Restaurant,Agege,Larger
3,Okonkwo Restaurant,Ikeja,Larger
1,Okeke Restaurant,Ikeja,Larger
3,Okorie Restaurant,Lagos,Larger
3,Okonkwo Restaurant,Ikeja,Larger
3,Adeyemi Restaurant,Lekki,Small
2,Eze Restaurant,Ikeja,Small
2,Ogbu Restaurant,Ikeja,Larger
4,Adeyemi Restaurant,Lagos,Small
4,Afolabi Restaurant,Agege,Larger
1,Eze Restaurant,Agege,Larger
3,Okonkwo Restaurant,Ikeja,Small
4,Nnamani Restaurant,Lekki,Larger
1,Adeyemi Restaurant,Ikeja,Small
3,Okorie Restaurant,Ikeja,Larger
2,Okeke Restaurant,Ikeja,Larger
2,Ogbu Restaurant,Lagos,Larger
2,Afolabi Restaurant,Lekki,Larger
1,Ogbu Restaurant,Lagos,Larger
3,Adeyemi Restaurant,Lagos,Small
2,Nwosu Restaurant,Lekki,Larger
1,Okorie Restaurant,Agege,Larger
4,Okeke Restaurant,Agege,Larger
2,Nnamani Restaurant,Agege,Larger
4,Nwosu Restaurant,Agege,Small
4,Ogbu Restaurant,Ikeja,Larger
1,Ogbu Restaurant,Lekki,Larger
1,Eze Restaurant,Lagos,Larger
2,Okonkwo Restaurant,Ikeja,Small
4,Okorie Restaurant,Lagos,Larger
4,Okonkwo Restaurant,Ikeja,Small
2,Okafor Restaurant,Lekki,Larger
2,Okorie Restaurant,Lagos,Small
1,Nwosu Restaurant,Lagos,Larger
1,Afolabi Restaurant,Agege,Small
1,Okafor Restaurant,Ikeja,Small
2,Nnamani Restaurant,Agege,Larger
2,Nwosu Restaurant,Lekki,Larger
1,Okonkwo Restaurant,Lekki,Small
3,Eze Restaurant,Lekki,Small
2,Okorie Restaurant,Lagos,Larger
3,Nwosu Restaurant,Lagos,Small
1,Eze Restaurant,Agege,Larger
1,Ogbu Restaurant,Agege,Small
1,Nnamani Restaurant,Ikeja,Larger
2,Nnamani Restaurant,Ikeja,Small
3,Adeyemi Restaurant,Agege,Small
2,Okeke Restaurant,Agege,Larger
3,Nnamani Restaurant,Lagos,Larger
3,Eze Restaurant,Lagos,Small
4,Afolabi Restaurant,Lagos,Small
3,Nnamani Restaurant,Ikeja,Larger
4,Nnamani Restaurant,Lekki,Small
2,Okafor Restaurant,Lagos,Larger
3,Okorie Restaurant,Agege,Small
3,Okafor Restaurant,Agege,Larger
2,Afolabi Restaurant,Lekki,Small
1,Afolabi Restaurant,Lekki,Small
1,Adeyemi Restaurant,Ikeja,Small
2,Ogbu Restaurant,Lekki,Small
4,Okonkwo Restaurant,Agege,Larger
1,Okafor Restaurant,Ikeja,Larger
2,Okorie Restaurant,Lekki,Small
1,Okonkwo Restaurant,Lekki,Larger
1,Eze Restaurant,Lekki,Larger
4,Okorie Restaurant,Ikeja,Larger
4,Okeke Restaurant,Ikeja,Small
4,Afolabi Restaurant,Lagos,Larger
4,Okeke Restaurant,Lagos,Larger
2,Eze Restaurant,Ikeja,Larger
4,Afolabi Restaurant,Lekki,Larger
3,Eze Restaurant,Lagos,Larger
1,Okorie Restaurant,Agege,Larger
1,Okafor Restaurant,Lekki,Larger
3,Okorie Restaurant,Lekki,Small
2,Adeyemi Restaurant,Lagos,Larger
3,Okeke Restaurant,Lagos,Small
2,Okafor Restaurant,Ikeja,Small
3,Ogbu Restaurant,Lekki,Larger
4,Adeyemi Restaurant,Ikeja,Larger
2,Nwosu Restaurant,Ikeja,Small
4,Okonkwo Restaurant,Ikeja,Small
1,Okorie Restaurant,Lekki,Small
3,Okonkwo Restaurant,Ikeja,Small
1,Nnamani Restaurant,Ikeja,Small
2,Ogbu Restaurant,Ikeja,Small
4,Ogbu Restaurant,Agege,Small
3,Nwosu Restaurant,Ikeja,Larger
3,Okonkwo Restaurant,Agege,Larger
3,Eze Restaurant,Agege,Small
3,Eze Restaurant,Lekki,Larger
1,Eze Restaurant,Ikeja,Small
1,Okeke Restaurant,Lagos,Larger
2,Okeke Restaurant,Agege,Small
4,Okeke Restaurant,Agege,Larger
3,Okafor Restaurant,Lekki,Small
3,Afolabi Restaurant,Lagos,Larger
4,Eze Restaurant,Lekki,Small
3,Adeyemi Restaurant,Agege,Larger
1,Nnamani Restaurant,Agege,Larger
4,Ogbu Restaurant,Lagos,Small
3,Okorie Restaurant,Agege,Larger
3,Nnamani Restaurant,Lagos,Small
1,Okafor Restaurant,Agege,Small
3,Eze Restaurant,Ikeja,Larger
4,Afolabi Restaurant,Lekki,Larger
4,Okonkwo Restaurant,Agege,Small
3,Okorie Restaurant,Lagos,Small
2,Okeke Restaurant,Lagos,Larger
2,Ogbu Restaurant,Agege,Small
2,Eze Restaurant,Lagos,Larger
4,Ogbu Restaurant,Lagos,Small
4,Okonkwo Restaurant,Agege,Small
4,Nwosu Restaurant,Ikeja,Larger
2,Okorie Restaurant,Lagos,Small
4,Nwosu Restaurant,Agege,Larger
1,Eze Restaurant,Agege,Larger
1,Okeke Restaurant,Lekki,Small
1,Adeyemi Restaurant,Lagos,Small
4,Adeyemi Restaurant,Lagos,Larger
2,Okonkwo Restaurant,Lekki,Small
4,Afolabi Restaurant,Lagos,Small
1,Okonkwo Restaurant,Agege,Larger
1,Eze Restaurant,Lagos,Small
1,Nwosu Restaurant,Lagos,Larger
3,Nwosu Restaurant,Agege,Small
2,Okonkwo Restaurant,Lekki,Larger
3,Nnamani Restaurant,Ikeja,Small
1,Afolabi Restaurant,Agege,Larger
2,Ogbu Restaurant,Lagos,Larger
4,Okorie Restaurant,Agege,Small
2,Nnamani Restaurant,Lekki,Small
1,Okeke Restaurant,Agege,Larger
4,Okonkwo Restaurant,Lekki,Larger
2,Adeyemi Restaurant,Lagos,Small
1,Eze Restaurant,Agege,Small
4,Nwosu Restaurant,Lekki,Small
2,Okeke Restaurant,Lagos,Larger
4,Adeyemi Restaurant,Agege,Small
3,Adeyemi Restaurant,Lekki,Small
4,Nnamani Restaurant,Lagos,Small
4,Okafor Restaurant,Agege,Small
1,Okorie Restaurant,Lekki,Larger
3,Nnamani Restaurant,Lagos,Small
1,Eze Restaurant,Lagos,Larger
1,Okorie Restaurant,Agege,Larger
4,Ogbu Restaurant,Lekki,Small
1,Okeke Restaurant,Lagos,Small
1,Okafor Restaurant,Lagos,Small
2,Nnamani Restaurant,Lagos,Small
4,Nwosu Restaurant,Lekki,Small
3,Afolabi Restaurant,Ikeja,Small
1,Afolabi Restaurant,Ikeja,Larger
2,Okorie Restaurant,Agege,Larger
3,Adeyemi Restaurant,Lekki,Larger
2,Nnamani Restaurant,Lekki,Small
1,Okorie Restaurant,Agege,Small
1,Ogbu Restaurant,Agege,Small
4,Okonkwo Restaurant,Lagos,Larger
3,Nwosu Restaurant,Agege,Small
3,Okorie Restaurant,Lagos,Larger
4,Ogbu Restaurant,Lagos,Larger
3,Ogbu Restaurant,Agege,Small
3,Okonkwo Restaurant,Lagos,Larger
4,Nwosu Restaurant,Ikeja,Larger
3,Adeyemi Restaurant,Lekki,Larger
4,Okonkwo Restaurant,Ikeja,Small
4,Okafor Restaurant,Ikeja,Small
2,Okafor Restaurant,Lagos,Larger
3,Okeke Restaurant,Agege,Small
4,Nnamani Restaurant,Agege,Small
3,Okafor Restaurant,Ikeja,Small
2,Eze Restaurant,Agege,Small
4,Nwosu Restaurant,Lagos,Small
3,Adeyemi Restaurant,Lekki,Larger
3,Afolabi Restaurant,Lekki,Small
3,Eze Restaurant,Lagos,Small
3,Okonkwo Restaurant,Lagos,Larger
4,Adeyemi Restaurant,Agege,Small
4,Adeyemi Restaurant,Ikeja,Larger
3,Okonkwo Restaurant,Ikeja,Small
1,Nwosu Restaurant,Ikeja,Small
1,Okonkwo Restaurant,Lagos,Larger
2,Afolabi Restaurant,Agege,Small
2,Nnamani Restaurant,Lekki,Small
3,Ogbu Restaurant,Agege,Larger
2,Okonkwo Restaurant,Lekki,Larger
3,Adeyemi Restaurant,Agege,Small
1,Eze Restaurant,Lekki,Larger
4,Ogbu Restaurant,Ikeja,Small
2,Nwosu Restaurant,Lekki,Larger
3,Eze Restaurant,Lekki,Larger
2,Ogbu Restaurant,Lagos,Small
2,Nnamani Restaurant,Agege,Larger
2,Okonkwo Restaurant,Lekki,Larger
1,Ogbu Restaurant,Lagos,Larger
1,Afolabi Restaurant,Lagos,Larger
2,Eze Restaurant,Lekki,Small
1,Ogbu Restaurant,Lagos,Small
2,Okorie Restaurant,Lagos,Larger
2,Okeke Restaurant,Lagos,Larger
4,Adeyemi Restaurant,Agege,Larger
4,Okonkwo Restaurant,Agege,Small
4,Okafor Restaurant,Agege,Larger
2,Nwosu Restaurant,Lekki,Larger
2,Afolabi Restaurant,Agege,Larger
1,Nnamani Restaurant,Ikeja,Small
3,Okonkwo Restaurant,Agege,Small
3,Okeke Restaurant,Lekki,Small
4,Okafor Restaurant,Lekki,Larger
1,Adeyemi Restaurant,Agege,Small
3,Okonkwo Restaurant,Lagos,Larger
2,Eze Restaurant,Agege,Larger
4,Okafor Restaurant,Lagos,Larger
2,Ogbu Restaurant,Lekki,Small
4,Nwosu Restaurant,Lekki,Small
4,Okonkwo Restaurant,Agege,Larger
1,Okorie Restaurant,Agege,Larger
2,Eze Restaurant,Lekki,Larger
1,Nnamani Restaurant,Lekki,Larger
2,Nnamani Restaurant,Ikeja,Small
2,Okorie Restaurant,Lagos,Larger
3,Afolabi Restaurant,Agege,Small
4,Afolabi Restaurant,Agege,Larger
2,Nnamani Restaurant,Lekki,Larger
1,Okonkwo Restaurant,Ikeja,Small
4,Adeyemi Restaurant,Ikeja,Larger
3,Okafor Restaurant,Ikeja,Larger
4,Afolabi Restaurant,Agege,Small
4,Okorie Restaurant,Lekki,Small
4,Okeke Restaurant,Lekki,Small
1,Okeke Restaurant,Lekki,Small
2,Ogbu Restaurant,Ikeja,Larger
1,Afolabi Restaurant,Agege,Larger
1,Eze Restaurant,Lekki,Larger
2,Nnamani Restaurant,Agege,Larger
1,Afolabi Restaurant,Ikeja,Small
3,Afolabi Restaurant,Lagos,Larger
2,Eze Restaurant,Lekki,Larger
2,Ogbu Restaurant,Ikeja,Larger
3,Nnamani Restaurant,Agege,Small
1,Adeyemi Restaurant,Agege,Larger
4,Okorie Restaurant,Lekki,Larger
1,Okafor Restaurant,Ikeja,Small
3,Ogbu Restaurant,Ikeja,Small
2,Adeyemi Restaurant,Lagos,Larger
1,Okorie Restaurant,Ikeja,Small
1,Okonkwo Restaurant,Lagos,Small
2,Okafor Restaurant,Lekki,Small
2,Eze Restaurant,Ikeja,Small
3,Eze Restaurant,Agege,Larger
4,Ogbu Restaurant,Lekki,Small
3,Ogbu Restaurant,Lagos,Larger
1,Okonkwo Restaurant,Lagos,Small
4,Okafor Restaurant,Lagos,Larger
2,Okeke Restaurant,Agege,Small
1,Okafor Restaurant,Lagos,Larger
1,Adeyemi Restaurant,Ikeja,Small
1,Ogbu Restaurant,Lagos,Larger
4,Okeke Restaurant,Lagos,Small
2,Nwosu Restaurant,Agege,Small
1,Okafor Restaurant,Lagos,Larger
3,Nnamani Restaurant,Agege,Small
3,Okafor Restaurant,Ikeja,Small
1,Nwosu Restaurant,Ikeja,Small
1,Afolabi Restaurant,Ikeja,Larger
4,Eze Restaurant,Agege,Larger
4,Ogbu Restaurant,Lagos,Small
1,Ogbu Restaurant,Lekki,Small
3,Nwosu Restaurant,Ikeja,Larger
3,Okeke Restaurant,Lagos,Larger
1,Nwosu Restaurant,Ikeja,Small
2,Afolabi Restaurant,Agege,Small
4,Eze Restaurant,Lagos,Small
2,Okafor Restaurant,Lekki,Small
1,Eze Restaurant,Ikeja,Larger
3,Afolabi Restaurant,Lagos,Small
4,Okorie Restaurant,Agege,Small
4,Adeyemi Restaurant,Agege,Small
1,Eze Restaurant,Agege,Larger
3,Adeyemi Restaurant,Ikeja,Larger
4,Okorie Restaurant,Lagos,Larger
1,Adeyemi Restaurant,Lagos,Small
2,Okonkwo Restaurant,Lagos,Larger
2,Okonkwo Restaurant,Lekki,Larger
2,Eze Restaurant,Lagos,Larger
1,Okafor Restaurant,Lekki,Small
2,Okorie Restaurant,Ikeja,Small
2,Okafor Restaurant,Agege,Small
4,Nnamani Restaurant,Ikeja,Small
4,Nwosu Restaurant,Lagos,Larger
3,Okafor Restaurant,Ikeja,Larger
4,Okorie Restaurant,Lagos,Larger
2,Nnamani Restaurant,Ikeja,Larger
1,Okeke Restaurant,Ikeja,Larger
3,Okonkwo Restaurant,Agege,Small
1,Okonkwo Restaurant,Lekki,Larger
3,Nnamani Restaurant,Lekki,Small
2,Adeyemi Restaurant,Lekki,Larger
2,Nnamani Restaurant,Ikeja,Larger
3,Okonkwo Restaurant,Ikeja,Larger
4,Okonkwo Restaurant,Agege,Small
4,Adeyemi Restaurant,Agege,Small
2,Afolabi Restaurant,Agege,Small
1,Okonkwo Restaurant,Lagos,Larger
3,Ogbu Restaurant,Agege,Larger
4,Okonkwo Restaurant,Agege,Small
3,Okonkwo Restaurant,Ikeja,Larger
3,Okeke Restaurant,Lagos,Small
2,Okorie Restaurant,Lekki,Small
4,Eze Restaurant,Ikeja,Larger
1,Nnamani Restaurant,Lekki,Small
4,Okonkwo Restaurant,Agege,Small
1,Okafor Restaurant,Agege,Larger
2,Okafor Restaurant,Agege,Small
2,Nwosu Restaurant,Lagos,Larger
2,Okorie Restaurant,Agege,Small
3,Afolabi Restaurant,Agege,Small
4,Afolabi Restaurant,Lekki,Larger
4,Ogbu Restaurant,Lagos,Small
4,Nnamani Restaurant,Lekki,Larger
3,Ogbu Restaurant,Agege,Larger
4,Nwosu Restaurant,Lekki,Small
2,Okeke Restaurant,Agege,Larger
4,Okorie Restaurant,Lekki,Small
3,Ogbu Restaurant,Lagos,Small
1,Okorie Restaurant,Lagos,Larger
3,Adeyemi Restaurant,Agege,Small
3,Okafor Restaurant,Ikeja,Larger
1,Nwosu Restaurant,Ikeja,Larger
4,Okeke Restaurant,Ikeja,Larger
4,Okonkwo Restaurant,Lagos,Larger
4,Okeke Restaurant,Lekki,Small
2,Okonkwo Restaurant,Agege,Small
3,Nnamani Restaurant,Lekki,Small
3,Nwosu Restaurant,Ikeja,Larger
4,Okorie Restaurant,Lagos,Larger
2,Nnamani Restaurant,Lagos,Small
2,Nwosu Restaurant,Ikeja,Small
3,Eze Restaurant,Agege,Small
1,Okafor Restaurant,Lekki,Larger
2,Eze Restaurant,Lagos,Larger
3,Okeke Restaurant,Lagos,Larger
3,Okorie Restaurant,Ikeja,Small
4,Ogbu Restaurant,Lagos,Larger
4,Afolabi Restaurant,Lekki,Larger
2,Ogbu Restaurant,Lagos,Small
2,Nnamani Restaurant,Ikeja,Larger
2,Ogbu Restaurant,Lagos,Larger
2,Afolabi Restaurant,Lekki,Larger
3,Okonkwo Restaurant,Lekki,Small
2,Eze Restaurant,Agege,Small
1,Ogbu Restaurant,Ikeja,Small
3,Okonkwo Restaurant,Ikeja,Larger
4,Okeke Restaurant,Lagos,Larger
2,Okonkwo Restaurant,Lekki,Larger
2,Nwosu Restaurant,Ikeja,Small
3,Okonkwo Restaurant,Lagos,Larger
2,Okafor Restaurant,Lekki,Small
4,Afolabi Restaurant,Agege,Larger
4,Nwosu Restaurant,Lagos,Larger
2,Okafor Restaurant,Lagos,Small
4,Okeke Restaurant,Ikeja,Small
3,Adeyemi Restaurant,Lekki,Small
1,Okafor Restaurant,Lekki,Larger
3,Nwosu Restaurant,Agege,Larger
1,Okonkwo Restaurant,Agege,Small
4,Nwosu Restaurant,Lagos,Larger
2,Adeyemi Restaurant,Ikeja,Larger
4,Nnamani Restaurant,Lekki,Small
4,Okorie Restaurant,Ikeja,Larger
2,Eze Restaurant,Ikeja,Larger
1,Nnamani Restaurant,Ikeja,Small
3,Okeke Restaurant,Lekki,Small
1,Nnamani Restaurant,Agege,Small
4,Okorie Restaurant,Ikeja,Larger
1,Okeke Restaurant,Lagos,Larger
1,Okorie Restaurant,Agege,Small
2,Nwosu Restaurant,Ikeja,Small
4,Okeke Restaurant,Lekki,Larger
2,Ogbu Restaurant,Ikeja,Small
4,Adeyemi Restaurant,Agege,Larger
1,Adeyemi Restaurant,Ikeja,Larger
2,Okorie Restaurant,Lagos,Larger
3,Adeyemi Restaurant,Ikeja,Small
2,Ogbu Restaurant,Lekki,Small
2,Okeke Restaurant,Agege,Small
2,Afolabi Restaurant,Ikeja,Larger
4,Afolabi Restaurant,Lekki,Small
3,Adeyemi Restaurant,Ikeja,Larger
1,Adeyemi Restaurant,Agege,Small
4,Adeyemi Restaurant,Lekki,Small
4,Nnamani Restaurant,Lekki,Small
1,Nnamani Restaurant,Ikeja,Small
4,Okonkwo Restaurant,Agege,Small
2,Afolabi Restaurant,Ikeja,Small
1,Okonkwo Restaurant,Ikeja,Small
3,Eze Restaurant,Ikeja,Larger
2,Okorie Restaurant,Agege,Small
3,Nnamani Restaurant,Agege,Larger
2,Okeke Restaurant,Lekki,Small
4,Okafor Restaurant,Ikeja,Larger
3,Afolabi Restaurant,Lagos,Larger
1,Okeke Restaurant,Agege,Small
1,Afolabi Restaurant,Ikeja,Small
3,Okorie Restaurant,Lagos,Small
2,Nwosu Restaurant,Ikeja,Small
2,Eze Restaurant,Lekki,Larger
1,Nnamani Restaurant,Lagos,Small
3,Okorie Restaurant,Ikeja,Larger
3,Okafor Restaurant,Lekki,Small
4,Nwosu Restaurant,Lagos,Larger
2,Adeyemi Restaurant,Ikeja,Larger
2,Ogbu Restaurant,Lagos,Larger
2,Ogbu Restaurant,Lagos,Small
3,Ogbu Restaurant,Lagos,Larger
4,Okafor Restaurant,Ikeja,Small
3,Okonkwo Restaurant,Lagos,Small
1,Okafor Restaurant,Lekki,Small
4,Okorie Restaurant,Ikeja,Small
3,Eze Restaurant,Lekki,Small
4,Afolabi Restaurant,Ikeja,Small
3,Nwosu Restaurant,Ikeja,Larger
1,Okeke Restaurant,Ikeja,Larger
1,Afolabi Restaurant,Ikeja,Small
2,Okorie Restaurant,Ikeja,Small
1,Okeke Restaurant,Lagos,Larger
1,Okonkwo Restaurant,Ikeja,Small
4,Okeke Restaurant,Lekki,Small
3,Adeyemi Restaurant,Ikeja,Small
2,Nnamani Restaurant,Lagos,Small
3,Okafor Restaurant,Ikeja,Small
3,Nnamani Restaurant,Lekki,Larger
1,Okeke Restaurant,Ikeja,Larger
3,Nnamani Restaurant,Lekki,Small
4,Eze Restaurant,Lekki,Small
4,Okonkwo Restaurant,Ikeja,Larger
2,Eze Restaurant,Lagos,Larger
2,Okonkwo Restaurant,Lagos,Small
3,Afolabi Restaurant,Ikeja,Small
1,Okeke Restaurant,Lagos,Larger
2,Ogbu Restaurant,Lekki,Small
2,Eze Restaurant,Agege,Small
1,Nnamani Restaurant,Lekki,Larger
2,Eze Restaurant,Lagos,Small
1,Eze Restaurant,Lekki,Larger
2,Okeke Restaurant,Lekki,Larger
4,Adeyemi Restaurant,Lagos,Small
2,Nnamani Restaurant,Agege,Larger
3,Adeyemi Restaurant,Ikeja,Small
3,Okeke Restaurant,Lekki,Small
3,Afolabi Restaurant,Agege,Small
4,Okeke Restaurant,Agege,Small
1,Nnamani Restaurant,Agege,Larger
2,Ogbu Restaurant,Lekki,Larger
2,Okeke Restaurant,Lagos,Small
4,Okafor Restaurant,Agege,Larger
2,Adeyemi Restaurant,Lekki,Larger
3,Okeke Restaurant,Lagos,Small
4,Nnamani Restaurant,Agege,Small
1,Ogbu Restaurant,Lagos,Small
2,Okafor Restaurant,Agege,Larger
3,Nnamani Restaurant,Ikeja,Larger
2,Okonkwo Restaurant,Lagos,Small
4,Adeyemi Restaurant,Lekki,Small
4,Nwosu Restaurant,Ikeja,Small
2,Okorie Restaurant,Lekki,Small
4,Okeke Restaurant,Lagos,Small
3,Ogbu Restaurant,Ikeja,Larger
4,Eze Restaurant,Lekki,Small
2,Okafor Restaurant,Ikeja,Small
1,Okafor Restaurant,Ikeja,Larger
4,Afolabi Restaurant,Lagos,Small
4,Nnamani Restaurant,Lagos,Small
3,Eze Restaurant,Lagos,Small
4,Eze Restaurant,Ikeja,Small
3,Okafor Restaurant,Agege,Small
4,Okorie Restaurant,Lagos,Small
4,Eze Restaurant,Lagos,Small
1,Okafor Restaurant,Lekki,Larger
3,Okonkwo Restaurant,Ikeja,Small
4,Okeke Restaurant,Agege,Small
3,Okonkwo Restaurant,Ikeja,Small
1,Okonkwo Restaurant,Ikeja,Larger
2,Adeyemi Restaurant,Lekki,Small
2,Ogbu Restaurant,Ikeja,Small
1,Adeyemi Restaurant,Lekki,Small
4,Nnamani Restaurant,Agege,Larger
4,Okonkwo Restaurant,Agege,Small
2,Nnamani Restaurant,Agege,Larger
4,Eze Restaurant,Lagos,Larger
3,Nwosu Restaurant,Lekki,Small
4,Eze Restaurant,Ikeja,Small
