order_item_id,order_id,menu_item_id,quantity
db93b616-9457-40b4-9f64-59945537,469b43e5-ec66-46ee-a,c171e242-c294-4a13-bf84-7189a36d,9
dfa2f38f-59ff-4a1a-9761-0b7dad1d,60c2b3ee-0edd-4a90-b,763b240b-b6b5-419d-b65c-a5d63498,7
bbf06622-51c3-4556-890b-5cf683c6,e58369a0-bd60-4ee5-a,0e028d88-d69d-451b-8be1-93e1eb16,2
8309b795-202a-4411-ad33-bf0a32ec,77ba4af4-a0cb-4fdb-9,790d0284-7946-410a-87c5-7c2513ef,10
463764ee-a73b-4962-a0cd-5415b74c,f15ec989-8ca3-4989-a,8ecf5ca8-4e1a-4e7b-ad58-f44af253,9
05bd7f90-b8b2-4dcb-a100-2b4ba3f8,24a73e1e-f03d-42db-9,9dbcebbb-297f-407f-a12c-5d2b465e,8
9dda11f5-2389-4978-8c01-08fdb97b,bc916e96-453a-45a1-a,0707aceb-7d38-40ca-a651-d66dcdc9,10
dbe47d13-1af4-4d08-97be-3b7480d4,bc2130d2-0756-467c-a,5084eedf-b3b5-4a73-bfdd-62468703,1
33e53c34-b711-47cd-af3b-7dad35f7,139fe118-3c3b-4f56-9,53189cf4-199b-46de-ae70-bcc258b9,8
897aa9c9-bae1-4dbd-8044-9c6de58a,e3038a25-8e93-4c20-8,153f3333-2ed8-4731-b02f-752563da,10
952a7461-7298-462e-b0a5-c910034c,8cd2cbdc-c90e-436f-b,26413f6f-c40f-42c1-98ef-4fe4df09,8
b9c6c2ca-9e0f-4412-9d5d-0b6e5b02,dafe44fb-9633-42ba-8,128813e0-35d4-4088-847b-decb16c4,9
07d1079f-3604-4606-803b-5e949e8c,bb78562b-5307-475c-9,f549f10e-dbcb-4c16-8ad6-6058c3b9,8
0a920f43-5b2c-41d5-98d2-bd6b318a,8400739f-cffe-4d1f-b,5fd1b381-9ad8-434c-be81-b52abc6f,9
08686d9c-5614-4ca7-b0b9-d8d5be1d,9ead22df-284d-4a61-a,defc9fed-1605-47ab-b22a-08d4a08c,4
535c8099-0444-49cd-8c01-5d879cde,81c3a453-5342-49ad-b,95149a8a-45b8-455f-87d6-f3323ad4,10
ce7ca2df-521c-4a3e-bea0-8145cdf9,031a645a-d717-48a6-a,a1366125-8251-47ca-9833-87b5c3bb,3
8b6fc188-d5d4-4663-a519-0fb50d8a,2f83f1fb-3d93-48bf-9,4641a7e3-3b27-4e14-95fc-dee4d878,2
45ac1528-d628-4be3-950a-a1018110,11dabf94-bf80-492d-a,9505e0d4-9710-4e7a-9783-465bc942,7
a1c7ec85-97b8-49eb-a24a-00ac36b1,b7bfcaad-51b0-4a83-a,0870d059-e8e3-44fb-b9b5-92acdf4a,1
1f3d36da-81e9-4791-9ac2-ec389093,3e37a728-16c0-4617-9,2e3b7471-290e-4a99-991f-c862341a,4
1573b993-8bde-4ab4-a1df-0802294d,13991d89-bf5b-42cf-9,0b763120-7be5-408e-b609-a04ad97e,8
b4766f54-c177-4a9a-8566-969594b8,98672e7a-0d90-4f92-a,7d085e14-389a-4321-b777-ab00b1a7,7
216c9ceb-070c-4ec4-91cf-0156bcfb,327009c2-532f-4d7c-a,6ac4b2b3-6a26-4834-91c1-0755ab9c,3
b20c5867-e082-48fe-83db-b8a8ed42,d796e6ae-2a24-446b-8,d72e76d1-8e39-4259-9eb8-a0215417,10
2cdbcc6b-2bd0-4683-89bf-54426f42,c3f26ab3-110c-43e3-9,fb3ead52-1f42-456d-a691-820a3f46,7
4ce94eb0-fce3-46c6-aa32-4d8005e2,1e48e2d8-7687-4a06-8,efa24552-fe73-409e-b810-7a0c4c09,3
399acda8-41ca-4431-b06c-ab939d7c,2a3f9af8-edfc-4503-8,3c411ce7-c75d-4446-9c1f-681c20e5,6
0dfc19ef-f6ec-45e8-b403-764c146c,948fde49-7ea8-4b40-8,cd4a7ed5-63ef-4988-a48a-0ddca493,1
da449fb9-36eb-4727-bd25-a7035caf,ad59b73a-0c0d-4788-a,57dcb1d6-3c20-4d4a-b745-9eb4816f,1
85471d2d-5895-43aa-9e30-4df29397,63d75b1c-d2a5-43de-b,3f9503f3-ad94-455c-af8c-01c7fcd4,10
557a062e-cf05-4620-a744-a562348f,59dd7dde-0a41-48ae-b,594ae222-1f0d-40d7-8fe4-f5213505,6
4131bd70-6a44-49e5-a5c8-c28e44b0,2091b5cd-18ab-4fb4-b,bfbd039b-a448-46d3-bec0-f4dd440f,7
1e42c5ff-a477-4ba3-9a09-014d01fa,93e1c841-fa8c-4ef7-b,30e988a9-132e-465e-bb78-2cf727ec,3
efa63c9e-1cc7-401e-bb8f-28ad5a27,67674586-0316-4048-b,255a674a-6ebd-437a-9d92-cde932b4,3
2fff8d7f-fbe4-4d5f-9995-8b793151,ddb7d1a2-712f-46fe-8,b9745149-4ea3-46f6-a694-6e30f90f,9
e16aef63-e194-4e00-87c4-d8e20193,b769aaa4-3d83-442d-9,67ff3a3b-b4b1-4f46-9bc9-cc40503f,1
67315815-6366-4025-8068-3f64fda0,df342c18-0cbf-4b2a-b,f9b3a7eb-746d-4762-91a0-7beb5633,6
852f9d64-e699-4e1b-8e8a-810d749d,c9ce26ed-cde9-4d35-a,2a89e2f0-be0c-48f5-a4f0-1271b0ce,3
aecf4ab7-0eec-4025-87c5-f1ef1884,333c6e1c-fe4e-432f-b,7e1cbe3b-96a3-4e73-923d-36611eae,7
923c06d1-4aba-46df-ac2e-946f3e11,6c4cd482-5126-4993-9,c03e8476-6236-46a5-9a70-588cfd05,5
dde86a29-2cbf-4ed5-abc8-14e4b490,4dd40db6-35e4-4f16-8,fa929b65-34b3-4168-b688-f0019e82,6
9af0ea6e-158e-46f2-93cc-f01c28b8,14d30b37-0c60-4322-8,e4ef205d-dea5-4bfd-8fd9-19e9c3b6,10
f1155f62-4bae-4eb0-8b42-bafb95b3,c91f5575-b754-495a-8,5d8a1f78-0875-4894-bfd9-9c911b73,6
dbfffaa3-a497-45e1-bde5-04199001,83062fb1-f998-4f2b-9,456dc938-949e-494c-9750-a15b1a00,4
efcfb1d5-2941-4bc2-b8d6-03df1e26,e7167dc9-087e-464f-9,f1f94b26-2191-465b-bb93-0fc831dd,7
11259997-6717-4934-b4d6-fc871a0c,7e205cfe-4768-4301-8,d1377d93-f5e0-4995-b6c5-7ca6f7ef,8
0b94654e-4d19-4b42-8aba-1d3a6f18,e3bf2259-5f1c-45b8-a,a308d601-b2bd-4d49-b429-b6242e6f,7
e002e1bd-f2b5-491e-a14b-f098117f,98e40c8c-e180-49f9-a,ffabf992-254a-441c-8c0d-49bc0bb9,6
b6b7ebbd-3fe2-463d-bde0-33bee5ab,80ca371c-4ea9-4dec-8,ba52c72c-2625-400a-8b86-fb4b811e,3
efbdc437-bd6b-47ac-81d8-2fdb94ad,cc8b60d2-7edf-4703-9,84d699e4-cee1-48f5-b6ef-fa97b1cf,8
3cc5c923-507c-4548-9fa2-6e6924f4,b8a80737-ecdc-4fd7-9,ff233c82-5fde-4f3f-a903-68ebadc6,4
dcacafd3-7e06-4e1d-bf50-1566020e,f7efb3eb-76b1-4730-8,e5c0ab38-e5fd-47e1-8a30-1e2652bd,1
f5c2eb73-2cda-48b3-a9b0-2a08e54d,03c70616-902b-4dd8-9,65286b02-0c3d-4d73-9de3-1c8067f7,1
b1831934-e279-4e58-a702-488c9c5d,9a61eb2e-97b6-4429-a,3cf23c1c-e938-4ffb-82c5-f728114a,8
41fc8b22-3984-4a18-bddb-e5b22c23,678a66ba-391f-41ec-b,15c2456c-3501-416d-b7ab-c2bab8e3,1
95040c3d-63fe-42f8-8f77-a6a80156,6f38b2cd-2214-44e3-b,967595c5-c4b7-440d-9671-a246df55,8
ce9e0486-27f4-4de5-b082-adc9eed1,7d1976d6-d5db-4e20-b,40a6efbe-6a82-491f-8874-be096098,1
b7015319-0946-4ebf-a8f1-9fb8a786,3d718fef-2926-4b4d-b,6f082ff6-0b22-4bec-bcf0-c99d083b,10
650b30d6-b49c-42e8-81cf-3f099817,115610ad-339f-4914-8,b1b1a328-5722-4040-b2fc-ce7ec298,3
7601c78b-cc16-4e6b-9502-bc0b38f8,9fe42f64-0176-4da8-8,455713fb-682e-4d89-9a8a-f69379c0,5
59d81f4a-6941-4b78-ae7d-bb5def00,1409c2bb-2840-47d8-b,24ea49fd-f7a9-4d2e-995c-58387285,1
1d6cbd92-edbf-42c4-8685-ddeab177,aa0b2182-6826-407b-a,cbc0ee6e-891f-4868-9399-d12a14d5,10
c288c106-e884-4725-89b3-91c1b11d,6cd65dff-5658-4ad9-8,b6f03f4b-4415-4e00-87f1-668a8533,9
4b049016-f150-4b30-8054-a401c4f1,4284d918-c6cc-4acd-9,61237248-7f0d-41a3-baa3-c860bab8,6
005d7e95-6d52-46a0-a955-e0bd9421,d8010164-ea20-49a6-9,aa2e70d5-73cc-42f0-a440-d106f52c,3
3a1399cf-a4e5-4783-bd3b-2b82fa12,d2ee8aee-fb2d-4b3a-b,ce40f9aa-538b-4984-9f41-82189e83,6
57184d2d-a64f-43fb-a52c-a1a348bb,9f277a27-27bc-4fab-b,d7aafef3-ab9b-4012-97b2-40ae9de9,2
cc15be25-522b-4cc4-a890-6eb80895,9b6a6e26-8473-41d6-b,7c8dd6d4-6940-46eb-9ecb-f096484b,1
50674e03-e117-4177-b62a-cf439b78,8f01c2b1-0bdc-4123-a,9b467040-a14a-46f2-9751-0be96d53,2
dcd78308-262a-47b5-832b-8e1614ba,da2d11d2-ace6-467b-b,a185155f-d34a-4bbf-9f65-86d1b8ab,3
e5389509-10aa-46c2-87b2-d461ca7a,ce930342-b18a-4dd8-8,9bc1f9de-6f2e-41c3-b1c8-2eeb0853,8
69fffe9f-ce6e-402e-a49e-5a5f4a69,636f2404-8438-49bb-a,e0a7841f-e5a7-496f-966e-94b210d9,6
56cad1eb-c6c8-4fbf-bd15-c3ac72b7,3249d176-2bd6-4930-9,e7ea3463-049e-4ea7-b680-dcc43e3f,7
b1dfcfb1-94fd-44ef-91e9-7067bf4b,0799f109-6541-4ce6-8,b1b1a328-5722-4040-b2fc-ce7ec298,2
af4be2bb-8269-4285-b7f4-1648ebaa,9373802f-04f8-4c80-b,b0713b06-cf56-4c22-ac3e-6436bb2a,9
f17619b3-bd0d-4bf0-94ed-7cd76862,d0fa889d-72da-4265-9,3482d22e-d127-45fb-8485-92706ff6,1
dc79dea8-b7f6-40a9-a5b0-76594248,560f0685-308a-49c6-a,c31ff74c-777e-4c2d-abdb-f7f8c3e5,8
99a4e16d-5d72-45c3-b923-c2d25a83,f52d7f70-e9d0-4ff8-a,f88bf051-dea9-4957-9ed9-7af7a992,4
5e6ea1ec-64fb-417d-b7c4-bc176110,9f566548-a62b-4c95-a,bd101f6e-0e41-42f4-a07a-b30f27ff,3
adca0cd0-99d2-46f4-8b26-4695b43c,619daad7-2824-440e-9,4f82ecf6-96a2-42ed-8089-4a28d912,3
5f53d99d-9e6e-47c1-a574-924c7539,0991fcac-86ee-4769-a,2f7d4941-5787-4989-83f3-fea23a99,9
2d1321cc-b92b-4b8b-b548-b389e08b,bd524e7b-a2bc-4272-9,93e6edfb-d55f-4d6d-9f7f-dc77f337,5
4d5a3bf7-b265-4b71-a277-01daeac3,4dab1e44-888b-4b16-8,fe340b75-b92c-48e8-aab0-df022683,9
55544360-1382-4275-9249-bfd56558,242aa697-8f73-4519-b,bf0232c1-78e0-44d6-9e44-e1a9b13b,5
1754b8be-046a-49e8-a722-ac714f1f,3d80b041-9d19-4d81-a,9df3e68c-b344-4acb-b697-5e64e9d8,4
604ac35c-5859-4c79-b618-9c84c434,8e1f9839-439b-44fc-9,81be4e29-5006-4a66-b8ec-a5874cae,3
1ce27006-3a9e-44a1-b672-7f45957f,4fd03ef1-0d3c-470b-b,47745ca5-45ee-4998-944f-01480de1,7
5302f1da-e13b-49e9-afe0-fcb07c68,bbb8e23b-c779-4153-9,1f552351-6a6e-4960-83b8-9b95a3a6,10
2ebfa65b-80c6-4825-a095-797673a0,15af057f-69fe-49ce-8,78039b93-f1aa-458f-8273-ff5f4ab8,3
9122335f-07aa-4e5b-9d83-50a6bbd1,eadaf3ad-2739-4a82-b,4ebb5eeb-6e03-4f6a-ab0c-ced5bdbd,8
5b4c1ba2-ab40-4ea9-b543-8d91e242,56f9e62b-4f4f-4265-a,274cce12-ed90-49e7-b872-85280ea1,7
11ffb614-ac18-4071-a8ca-a21002d0,1d5cc445-71d9-41f3-a,7f88f1e0-ab5b-4349-a95e-91b3c7c5,5
7575788d-04a2-4a65-800a-e3661334,4f367300-1ab1-404e-a,bd5214b8-3929-471f-a7bd-b4829326,3
f6ee33bc-4f83-4915-98d2-7dbe6f7d,7cfebe58-f709-48cc-9,933176ad-5b20-4bbd-b23b-cf07b0ac,3
c186d1a3-eb2d-4e9a-8562-8438f67a,00cf31dc-62d2-4cd8-8,3ee80d0e-4211-419e-8a66-f0f0750f,4
9967b669-3439-479a-9672-50434b89,d1431431-5552-4a4c-8,e982093e-f025-4f9d-9619-a39b4db0,8
02bb1efd-2002-4895-b978-6b4e91da,ee52451d-3437-4c37-a,0aada08a-66cd-4fd3-8554-3cdc2491,8
3bf39e3c-9776-465f-ab37-256486ab,2a7d6664-1964-4918-b,83b58357-8716-4613-acf9-a5bd5542,1
15a4ffd1-fd1a-496b-b89a-14693021,4a3ef1f3-e95e-492a-9,6faff8b6-e227-44a5-bee5-4e517855,5
99283112-245e-4fb5-a22c-f839e7e6,31777146-d4a1-4830-b,03450692-c8cd-4b72-a6b9-82e830cc,3
821c056f-acdc-4f8c-ba4d-d9607627,cb4092d5-c957-47c3-b,91289308-fd53-4db4-8cee-db3c350a,7
973526cb-9e2b-40f1-ad62-11a1df5e,a83d8a37-f13a-4f9d-b,b5db638d-0dd1-4976-b81d-32aa37d6,1
707a948d-c314-49b2-bcba-cecca488,b9a72527-f6e5-41b4-8,34464f12-6d6c-4814-9fc0-e9c7cf56,10
265b26b9-1c24-4fed-9d6a-ff3772f8,868c9963-9c70-4a9f-a,103ff615-93c0-4467-91b6-6ce5c249,7
86bff4e2-557b-4259-8102-299743da,27b26df4-d20c-4a89-8,49c9e00b-517a-44a3-87c6-a652fe48,10
c50fba36-952b-4e51-8024-85397997,25bda053-8298-4191-b,7e2d984d-ee97-46d1-833c-8d061068,9
c1262890-4ab3-4f7d-95ad-e76c3f5e,c765eb6f-0c8f-4f6c-9,bb800065-f59b-429c-acbe-495b974e,7
fe9cd40a-e255-4680-a548-f6791cb3,653ae728-5b73-4773-b,e877402c-1f64-491a-8588-a69748c3,8
2faa1759-6eeb-4646-a0e5-f17a5a9a,3330d3ef-ef69-4ca4-a,a9b629b8-b8a3-4d1f-bd1d-86a3d6db,7
956742f8-cbf7-439b-89b0-9ec043eb,acdf7182-04b1-478b-8,cde9908f-10e2-4fd9-973c-b3f200a1,1
9cb44848-0c09-43ab-995a-79ffa357,9730c889-aa4f-48e8-a,db03597a-532f-4f35-ba08-f50202f3,9
c42ad5e7-6659-47e8-99f5-b1af0209,50bef398-4fb1-4d6b-9,3fbe9a8a-9436-466d-93c7-2d7240bb,8
6fde9fe7-0af0-4a31-957b-5dd3ad6d,89104cf6-471d-45a3-9,ad665491-8d7e-4eb1-8145-51bddc49,4
3faf2380-1351-4d0c-a655-e6e8056b,325c6393-a0dd-4795-8,6ebd80d5-2cd5-429d-9607-96f2b838,5
3cc53c59-a18f-4f8a-954a-86a6198b,4d8d840b-6e48-4ed6-a,d57ff4d1-0ddc-42d1-a63f-0ef1096e,3
c1c7ab1a-61e8-441e-ba6a-cca40957,b2be875f-4a9e-487e-9,835ef326-9238-40d5-b934-43568430,1
72d1f84b-836f-4f75-b4db-ef8ddb76,a7fd3018-140e-4755-9,bf43cdcf-dda3-43f6-abed-c78f06af,6
5c19556e-e78d-4fe5-97c2-846c2675,dfccc1cc-0f7b-4034-b,40515073-5d74-4ae9-bb35-27c0ef65,1
076205e9-0a57-4886-aaab-f3f2ce45,18077ec7-055b-4c9a-a,d6ee4a88-19b3-4819-9987-ebf51ab3,5
f0f6b545-1078-47bf-aee2-604e651f,0b1d9034-79b6-4a87-b,ead9a60a-6a79-444d-9139-b73bac3e,8
1f1dc6c4-c7ce-4c96-a0f8-1c516f1a,2d8f2075-d036-4bbc-8,13ee5819-cbcf-41a3-bc28-1fed10b2,6
6cf3b0bc-819a-480c-bbc6-ce85645b,15156530-a8d5-4b7e-8,7d9c8109-e8ac-4bbf-bb37-f0e52bc7,10
782c2e16-0c52-4ba6-b3f4-d5d6198e,29b65c31-e7e4-42ee-8,0f2825b2-230d-4cbe-a946-6baebdf8,7
9978199a-0399-480e-9e87-6955ff5e,2119985c-bd7d-42b8-8,3c72c89d-1f15-495b-9012-2f06cbde,5
bc136fa4-4040-4718-9d93-bed5b453,250d88b0-06d0-4520-b,9a1fd482-6e22-4534-9b6e-7d638289,4
5c66b1cc-1b3a-49ba-9ae4-5bc1f21b,e1ab7b45-b084-472e-9,7b5af1e3-4270-4043-a224-95a8c032,9
7cbe1a3f-b1fb-4d13-8f56-185c0274,019a947f-83cb-41b4-8,5e87268b-c44f-4c04-aecf-d6449971,8
938da237-3cb6-4a37-89fd-2b12229d,d7e3ce1e-9343-4e90-8,25a52f23-94cb-4235-8f18-8ebdf4dc,3
248269d8-c313-4750-b374-7fd208ee,35c693d5-a978-4d8a-8,1597bfc0-bbf1-459a-960c-a9dd11a2,7
9f9a8b79-59e4-46e3-8103-24868ffb,163ce81e-7217-4680-8,b0327865-3103-4e24-a472-192e34bd,9
7c0c1105-399c-4ec6-85e2-a5252757,32e8bc88-5deb-498a-9,6b9cafc5-81c2-4b5d-a653-c6414d48,1
17b57798-8266-499c-88d3-163f9492,ff4d4c77-9711-4487-b,92880edc-f64a-4dcc-b752-ea92e319,1
99a76527-dc06-49b3-9054-363b753e,800d3704-4ea5-4986-b,0b7f47ca-33ad-40f2-8ca7-c238ea6f,9
01a11491-23c9-45fa-aac0-05fe51e5,3c998ba6-aaa4-474d-b,14f2ff74-7a22-4879-9f2e-b54db051,9
96695673-a250-44bd-a63e-44c7c8bb,f70fc36d-4427-42f7-a,ed1aad73-52e5-4cfc-b75f-9f8001ea,7
ef4ebc6b-89c0-4e97-a44a-e83c9e4f,9b24d0a5-83fe-4e18-a,8957c7fc-2952-4bfa-a290-b43ece4f,10
da67314b-750e-4c76-a155-1086eb40,6dd0352d-db29-4f3d-8,3bc58c3a-1564-4b0f-8213-06ef0a77,5
03e7e290-0e97-4524-8f7d-44ddcf25,a4ddcb63-69c3-4836-9,33c09806-6b14-4c09-b2a0-ace9e6cc,3
4de7a1e8-12d6-4a49-a19d-af92ddb1,d61d84ed-696d-47cb-8,8b33a0aa-8e79-43e3-b573-9f4f3c76,9
139fd14e-c2da-4b37-9603-e6ea627a,d2d5ebaf-56d7-4b80-9,f015d5a5-dde2-4608-bd67-f9abdc59,8
390f57f8-c8ae-43c9-98a1-415d7121,3e3773e9-79c5-447a-b,85caad13-6f03-4422-b79c-63de99d6,3
6bd487a4-0a37-4b3c-8bb8-9712ffb6,e6a78028-dc3d-4018-8,e0d0bbd0-7e5b-4401-8ec1-3a974d67,7
02815ce2-4aea-4546-9372-73448580,48347ee5-08fc-4a62-b,4ad5df33-6895-482a-aa0e-f42d2ee8,5
d19cc170-8693-4159-a890-abe21084,0e92c334-5aac-4c4f-9,29cff43e-7197-4c13-8918-0d99a9a1,9
94257014-a1d7-4683-b9ed-d8c9b824,afe3ea25-3f38-4267-9,b8ac7e01-ed39-482f-858a-52fc54ec,3
3586879e-d019-404e-bd1a-19515c58,f97ad7ea-8b7a-4565-9,544b4930-2ac4-4d43-950f-11c6c064,2
7b58ece3-b923-4844-9065-ceb1fcbb,cf5c391a-fcab-4b4d-9,630d4bce-28f5-4145-8222-9de0dbcb,5
b6835161-5124-4152-a4eb-80ea0b05,0fbb2fa8-cdd6-4396-9,138a6ab4-0399-4e40-ba7e-ac1a3c89,9
54ab1cbf-4315-476e-bffe-23a43180,b43b9b82-5139-4684-b,b7689e74-9662-4bf6-ab2b-6f357066,6
917704ee-1ca2-4eb5-a06d-ff6fa4f4,e76f5d55-f44a-417a-a,8fc0341e-46c1-4473-8ea0-00d65ca1,8
7e81c8c7-b515-4878-b79c-5f2fe9b1,9b9d5700-29f7-4803-b,38730675-ab55-4c61-9ee7-0607022f,1
36cf4c08-2005-48e7-bb18-6c000955,d5499a6b-a701-405d-b,6c7a46af-0668-4daf-9ffd-ef35cf3d,3
a9115247-fbf5-44e3-8bb9-c9d31084,0ba881f1-b1b7-4f06-a,5a16b570-821b-4a9c-b9fc-3b01096e,4
b9af2eb9-4ff4-4040-aa8c-90b1f61e,2b9d2502-47e5-4ee6-b,ec34ac7c-3bff-45e3-b00b-340527f6,9
3eb39f18-fa47-4e5e-a809-e73b4455,9998ec34-480b-465b-8,7f33094a-f430-45d9-8f70-41810dcb,3
ebc131a9-de26-4481-ac06-caf5c2bc,1e69b37e-ee57-4755-8,f3b64e3d-2ed0-4c16-a68e-6a3042ba,4
62569526-568f-4c41-b8b5-3ab448b7,8380588a-e00e-4150-8,63cac744-3cbd-48ee-a3d4-be81a7c9,2
71a34b2f-7f1c-4e89-8e4b-73737367,24c34abb-e8db-475f-9,cbb0e61a-fbda-4641-a3f9-ff3d2170,8
95a51ffc-c253-48b0-94f0-a88a131a,11130974-2388-4929-a,2423cff2-bb68-4395-98e2-120087a0,4
fe5fbe31-1c36-48a6-bf87-ba89488f,8e8ec89a-30b5-4a77-8,cfe5848e-7b11-4a0d-8522-1c299df8,2
888f03b1-9f6d-4f02-b894-26f2b02d,ccf6fccd-26f6-4bcf-a,85ee0847-1c7e-4c35-abce-efbf534c,6
f9bbbcc4-7e2d-440e-855c-ff54a3ba,e131d71c-2f03-4f8b-9,e8dd1272-3dbd-419e-b754-5e9e0896,7
e5f8a614-ad00-4809-ac46-c890848a,f0d262e7-749b-4c2d-8,9146e604-2a10-4e7e-9f4f-b52ab2c9,9
0b27f813-6062-4cae-9521-3ddd6267,2d70ed63-5f05-4bf4-b,05be791b-3d44-4c44-b4c4-ba0e2128,10
5dbb6ff7-dfee-4c5d-8334-ce1a7a4d,59bf24c5-87c6-4f6e-b,3cb33ae8-4fce-4bb6-933e-b138d8d3,4
17816021-2c68-42b5-819d-c8df7e04,dbb5ee0d-6407-460d-9,4bf78e9a-6930-486c-b229-3bbe2a14,5
bcdbf786-9052-4928-af4c-273d6a97,00585d90-cd0a-470c-8,fe8b5383-4f55-4c49-869f-4370d8e9,10
dc5487e5-c404-4591-8fc7-ca121ba1,7bc2fa28-2a7b-410b-8,12f65773-a66f-49b1-a4ab-e03dabc6,1
84c54847-441f-4f90-b79a-4597f1fc,f67efc50-63bc-4dd8-a,1e70c3ac-2afe-477d-acb9-5c4b03bb,7
1282b215-ae16-4c9f-b127-ad9cee73,fb33c196-0ef7-4491-b,1c8f399c-ca76-4bdc-a73c-38c99930,10
c6420268-34ff-4fba-b8c3-13cf73b1,7d1976d6-d5db-4e20-b,182b3f76-3c5e-49f0-af82-db791244,3
1c9c4abe-1c4c-4992-bb28-ff764086,a8d81fe1-d0e3-4ec4-a,9a21e3d8-d3ec-47df-ad8c-272d692e,6
0ffb4b59-a194-4667-8cd8-2610ba82,53a97866-9e4a-4159-a,4f947383-a8f7-47da-8415-0d6b83cf,4
8828cb87-21c8-4b25-ba59-764c6839,5059f10e-2a5a-4800-b,26f69862-5983-4733-94ca-5c75b5d7,9
4ee92d92-d17f-494d-bf52-6e90fa28,bc440be8-d863-40f2-8,4e80d9b1-5301-444c-ab97-9c9c0477,4
73c46d33-997e-4aed-937c-38b0a3d7,f216987b-236f-44a0-b,9fa4b4a7-ba7a-4846-b7b4-fab69265,8
c60a81fd-7c8c-49fc-b1f2-ee758f98,7fa5b252-e68d-4eda-8,61c5c93f-84ab-440d-9199-d0b59cd9,8
26422401-89ae-420c-b98e-afa584da,686b62db-5ede-41e2-b,f715b442-7040-4600-ab16-4802718a,8
e98cb9a3-b951-438c-ae6f-1db246b0,7e21297c-84b1-4f73-b,1acd7a1b-2fc2-4f28-9f0f-bcbb4722,8
3cdc0a84-5c9c-4101-8b61-42cc0afe,3e2932c0-f35d-461e-b,81f95f2c-35c5-4437-a428-96ca1364,7
52abd6cb-66b0-4086-bbb1-d0b6724e,c9ca855b-5118-45fe-8,eeda5268-d724-4cbf-8b22-6141f01c,10
613b4b81-909a-4f8a-a679-7aa09313,58d0742f-36aa-47c1-9,ee109d8a-1cda-4542-99e2-7c9df479,9
0e2b58c5-95fd-4684-b917-e3d064ca,d6ab4869-612a-4c73-8,32305c13-ffa8-49e9-8f4f-1a3302cd,7
e1056ec9-c2e9-49ab-a464-bdd4d55b,613aed95-7536-4eb0-8,72f702a7-34d8-4099-aa06-d7ea2fa1,5
6227d8d5-058d-4b23-bd5c-a2438a92,2333e31f-a4f4-4a48-9,cbed4be5-ac52-467c-81bc-6970608f,2
3905f31b-f5a6-4eaf-8f28-57597cac,0e6b6dde-33d2-4ebe-a,0870d059-e8e3-44fb-b9b5-92acdf4a,5
fa48bc60-b734-41a3-9156-de7f1eef,4e970b3f-3244-4b06-9,c4f21c79-d743-4dcd-b3f7-c24ee3a0,4
81591038-ca24-4258-931c-2d95319e,54fe73a7-8a77-445a-a,7f884408-8c20-424d-b4fd-ab3efe9d,7
49cd8e4d-d775-4f5f-96a8-487058be,713baa00-761d-4c2f-a,0df5ad19-1f73-4a0d-b5b4-00a0988b,2
ca1e770f-793e-4633-ba84-92444f5a,71062303-f3db-4a53-8,95bba3ec-dc5c-4455-8043-6315a9dd,7
644e2fd6-d5ce-42ca-b54a-4809ffb2,f31eb2c2-147d-438e-b,6c5d10c0-5408-4685-83e8-663180ca,2
fb71abd2-8378-44eb-b724-6edb992d,0aebdfb7-1774-4831-b,10e798c4-cfbb-4cab-9bb3-3147d9db,6
a56f78f6-73ea-4fee-916b-cc8abe31,30d9dd8d-abfb-4175-9,0eaba521-1b7d-4427-8a2d-9949adb3,1
efb363f5-1303-44c5-a377-cf76ffd1,98a4554c-b22b-4e06-a,df4f208f-5ab6-497d-8fc3-615d8c9b,3
c7443688-018e-46c1-bdac-eda53e7d,7745974f-a9b0-44da-8,920f05b6-52da-4802-bb28-7bb93cc1,4
d1b8b6b5-04b4-4713-8fa0-262523b6,d841723f-ec43-40bd-a,47521d47-344f-4332-ac01-85490056,8
f678d895-68ba-40a7-84f6-018818a8,366dc058-b9f7-4940-8,870b6900-8f07-4b6b-a6fe-7faedd80,8
812253a6-91a6-4a72-b7c5-799bbd81,7392f0a9-63cc-47c8-8,26d06432-e5e0-456d-9d19-0f71d2ff,6
755cfebd-5688-45e9-a03e-6b53067c,345ba068-8fa2-4295-a,40ff6dcb-e90d-4beb-8dcd-aecc30dc,8
1fc01c02-62c1-47dc-982a-66943f82,bc3842bb-0295-4ca9-a,1f079389-93ea-46b2-b961-9516c99d,1
1c7d7cbe-3298-4522-a077-dca96d96,4e748cfd-55b1-496d-b,ce99428e-72fd-41a7-87c5-4bdab5e0,9
bde2c36b-a5e0-470a-95e0-9fb6fe4a,73ed9337-4dc7-444e-a,b06d2725-f509-40de-be07-52b1cde5,2
8fe7ed02-5a3c-4765-8d09-4f4183f8,75d82b6e-5b96-4eb7-a,ce119b5c-8069-4176-8ba2-59804eb1,5
ea8801c8-9751-4336-a70d-a9d6629d,46baf1a5-23b0-482b-b,3cdc4043-6fa8-4522-9cc4-3a2a4a6b,8
64a794f8-3a64-4550-bd4e-c7ea4fff,167a179d-6e89-4dc1-8,9edfa4a1-b649-4621-957e-0e83c2ce,3
88f72b8e-4473-4365-bcd0-242dd339,53f4e10c-9c69-45d2-a,c61152ae-9baf-43cc-bc7a-d785643c,4
