inventory_id,branch_id,menu_item_id,quantity
621334c7-2dff-4294-a,4,4d5069f6-7ce6-4229-8552-beae7439,418
ee1c14fe-7955-405e-8,3,0892def2-ba4e-4f98-a836-bac667cb,501
21b7f313-2628-4b6e-b,1,09983cf5-4bb1-4b35-8b95-d8ecedb2,940
3dca14a6-7a75-4423-a,3,eaefc68f-139f-47aa-ab64-d967c1fe,148
39c7634b-9b59-400e-b,1,a1ef5009-5de7-47f2-9756-bcc9ea22,654
87da5c82-6e5f-4df2-8,3,28129c2a-0ddb-462f-9e4b-095a9298,495
33bcaf77-6d89-44d0-a,2,93ae3939-c457-477f-8d72-13119350,582
3c6c3d87-baa6-465d-b,1,e12fdb94-b2fd-4bae-95d6-3b1d281d,411
9e70557f-27a2-42a1-9,1,63492fd1-7958-4bed-930d-5b55cb47,491
1ea787c1-3bcc-4960-9,2,838fbfc8-45e1-4ac6-b38e-1d7a005d,128
37fef006-4a5b-4800-a,4,bbdd86a8-2c43-4fa1-b1d6-358dcea0,92
a60f5c0e-ce01-4655-a,1,f0129bcd-7279-4874-becf-e8ead3ef,355
9dd7217d-565b-4f4b-a,3,d99af95f-5138-414c-8ed3-15adea8b,364
1dd35cb0-8f94-4843-a,4,fed5ce20-e020-4a0f-9430-50cc59a5,78
d5220b4d-f55b-42b1-b,2,5fab042b-ee49-4d2c-a9f0-91c827ea,321
831500cd-7c7d-49c2-9,1,b55a512c-b239-441f-a270-d9b03570,76
f24f0561-d77a-4199-8,4,51eede0e-9f21-4958-8772-f962492c,702
65919fe4-7f65-4e6b-9,1,38448d65-de96-416b-bcfd-6ca38486,733
5c5dca11-024d-4cfb-9,2,8c146056-99d0-46e3-8ca0-ec4c6fa4,258
6c61f14d-73db-4e36-b,2,30ca3f41-114f-4e39-b553-c0ee7a2e,181
f6cb6672-59b8-4e86-9,2,4ee1dfed-d688-4fbf-b8a6-7af3513a,212
babbc145-350c-4c87-9,1,7f26ad53-fe26-48ee-aee2-fd8c81f3,343
7a6df8dd-e0ed-4a3a-9,3,1ef04fb7-3594-4eba-a8aa-34ee9cf5,810
fe8509df-b393-4c55-a,3,1c36551f-e309-4f3e-814b-613535e7,884
a9a086f4-27eb-46d7-b,4,384ee102-11f3-4c2b-bfcf-2e68ea1e,835
8df2435e-6b0c-45d1-a,4,d1f88613-b1a0-4e76-bb92-b648597a,298
bc0687f7-acb0-4545-a,2,c89e5e43-216d-4711-8f2e-cb8f46b4,973
c2b3a6f0-3e83-476f-8,3,e2b1f175-7137-4018-b5bb-18d42df7,287
d73f1587-a54a-454c-8,3,5f3a79fc-588b-4699-8f4b-12fd78bd,386
1d0ee33b-e27c-4c3b-b,3,7b8f472f-4b41-45ac-9a3b-d29fd4bf,287
ba700a65-8c78-47f1-9,2,6f625463-e926-41e2-8de7-e229cdea,335
8b6e64f1-72cf-4405-b,4,0e7ea4da-bd94-4967-8aeb-8aa9790a,32
04dc3676-c8c9-4b27-8,3,aa750835-4f03-4c31-90eb-0a03ab72,76
062a0dcd-9f70-407b-9,3,00dc8613-c1e6-4692-9c41-5dc31732,593
d9cd3c4a-a181-4ca9-9,2,6f535ae6-f3e3-49f0-936a-927c0124,100
f739113f-5145-4a78-a,1,13063b25-9069-42b1-96a1-28bb384e,43
f77a977e-b53e-41e0-8,3,6b5e9953-7f09-4abd-bb01-9a5ce56d,152
ed2c6213-8439-4722-9,4,a4426e95-d6b1-4880-9b46-49c3192b,849
c261ab01-f433-47a9-8,4,0dd9965c-6466-4830-9baf-c9a3b60d,370
8652df3c-b092-4603-a,2,d211ce92-ef60-4555-bf40-6f8dc8b8,585
70955ae6-cc44-4dc3-b,3,b8ee5df1-8bbf-4cfb-96ba-c647b15a,885
64a834da-3d0b-4eba-b,3,c5dc91e4-3baa-4ba7-b0ea-69ca02f0,37
b60cfc91-ae4d-4aee-8,2,d0d6c41c-d88f-42eb-9a87-c9b268fd,285
88a30a5a-d4f4-4011-b,1,1ce818b0-3322-44db-88b6-7164b32d,945
839113c6-c359-46d7-b,3,e1ccce37-60f8-4d7d-a345-9208f5cd,338
2aebdc1a-f3f7-47a3-8,4,a1355dc4-2aee-45e3-9b7e-45b55675,276
bc84bd14-c624-437a-b,4,b6c28021-9dc9-448a-94ca-5cda8953,543
ddace87e-4f5b-4b29-b,3,35395a75-e1bd-4a40-adcc-00c0cbdd,962
eee8d480-b90a-4c41-a,3,8eab36c6-3eed-4d3f-9365-8f01194c,10
0a1d149e-26f5-4f3d-b,4,b6f55435-c85f-4999-a24d-a0d53dfc,352
57eb039c-7b56-4b82-8,4,9e6255e0-372b-41a0-be89-7f4f1b55,487
3910d4d2-f06d-4a9b-8,2,66d966a6-ff53-41cb-b0d2-0805d776,31
42238427-770d-48c0-b,3,5b126c90-53b8-45fc-aa0b-ce92df42,180
8dcdb3ec-d448-4417-a,2,3cfbb83a-430d-4262-bd4d-85bd884e,10
5b7750e3-040e-4774-b,2,3f378149-46b5-46a6-bdfe-27e003b6,443
edf6df8b-1dcb-45b3-b,1,efec3985-2b90-4451-bc70-48ab2d4b,762
d1f9b618-cfcf-4617-8,1,0e41e8c1-4711-4eea-82f1-d99eaadc,180
c75b6c50-4325-4ae2-9,3,1f212b9b-e4b4-46e7-b944-5bb0250a,863
f74643a5-4d4f-4406-b,2,2e9f0583-1414-4096-8ce7-5b0558ae,390
cec7808c-03a7-422e-b,3,b06f3b56-2803-49e1-a661-ab7e06f4,749
4fa1818f-5c80-443d-a,1,1b8eb922-5b04-4a03-8e49-b6053e1d,502
a4ec3383-e75d-47c8-8,3,02941f72-7e44-48e2-a370-c79ce553,152
36a3d297-bfbc-471b-8,3,87d45538-c32e-4a0d-b986-f25579c1,621
2bf0b1ca-80f2-488f-9,2,67dbd5e4-3217-4402-b9d0-0f32427f,644
9c11bb26-94bb-4920-9,3,1448fc40-a266-4cd4-bcb6-5a665488,873
a63c0a0e-02b1-491b-a,1,07af4a59-ee61-4a79-9861-08a38b69,301
032c5460-b529-416e-9,2,655f5ec2-c48c-4a27-960a-01c3c60e,2
c96f2b22-8611-4cdb-8,4,a592d610-35a3-4d26-b1d3-cba2ede0,463
3b47f42b-d4ae-4bc6-9,2,4b3243c6-ca53-44c5-bf95-2892877a,673
63ebd78c-d7c4-4a6e-8,1,3a140cb3-ce6d-4799-9761-1665ef2a,902
9227a251-1195-4294-8,4,9b1840fa-527f-476b-a83d-4936b7f2,249
ae1a0b1d-2ace-4911-9,3,91c63c40-69b8-42c6-af6f-c34933f0,636
f6631a47-5b6f-49b5-9,4,f179122d-e214-45e2-864b-c9175740,215
f3eefd70-a730-4bd5-a,3,7712059d-77ba-4eee-9fb6-0ecd24f6,276
48b0818c-9b6f-432a-b,3,000ab783-840c-4578-8386-27f9ab9c,849
c0168712-4f29-4cfe-9,1,be1ced2b-644b-44f6-b85e-f7b56ec8,248
3ee64911-b161-4531-8,1,32e656c2-b7ac-44e4-9a94-10b1887f,590
20df5133-cb1f-428b-b,1,d3d925ce-d661-4e06-a759-52c16eb2,108
276344f8-23ff-4740-8,4,f18a284f-e782-4f8e-b1cd-8e0f91df,337
640c5835-c175-4a74-8,4,640295da-2d2a-4ff2-be12-8f503c5f,272
3751e930-d690-4b46-b,4,6bc54986-ef6d-4469-9345-d060c8b3,593
de17092d-a524-4246-8,4,6a43ceea-6ce3-4e41-96fc-3b6f69a1,543
639da027-2a04-42bd-b,3,fdfc217b-e935-40f2-8a28-687d79e8,635
c9f4bbaf-769c-444e-9,2,471f61e7-8ec4-4014-b485-1ae84b7d,811
679cc572-8fc4-4880-8,4,41d69fef-f16f-40fe-8fdd-e06e69c4,15
3d82abb0-6c2b-47ac-b,1,78288d10-86f6-4123-99ef-8dd20b2d,753
d18d278c-ecc3-4ab6-8,3,696c76e8-1632-4882-99e0-ca4674e6,129
294d7013-63ab-429c-a,3,ca6fc6fe-6b16-47b4-bede-b3681888,332
94b76a5a-4c33-4232-9,1,1985a433-8c23-49bc-9732-29363efd,59
485d1b94-4bfb-4150-a,4,2f88c770-5d0b-4830-a5bd-4f10ddb2,931
7edf3959-c05d-45d3-b,2,443e9178-4a27-4873-9245-e78a326f,841
cfa9132b-b2f7-4bdc-8,2,afc34d0c-65a6-4c47-bf3e-07cbb132,705
2563bac9-7954-49b7-b,1,1ed42e06-22f1-41e0-82ba-9a64f044,450
cbcacc79-5b3b-450f-9,4,b908b521-0f64-4c70-bdf2-a8d848db,661
382225c8-43d6-48c1-8,4,681f9961-a474-4f94-9a73-7af4a0d3,919
d434ffa8-4973-4a78-9,1,a6dfdcf4-6bc3-41ee-8c72-bffaccf2,970
f4d250ab-05ba-49f9-b,1,ea197cde-5736-4eb3-b006-4e775f6d,774
4ce345ef-1f5d-4ee3-9,2,83ce4d74-f8ba-40b4-999f-28b2f839,396
936be1aa-e95b-437c-b,3,c1c35ebb-71d7-47a1-b545-464110de,789
74dc65f8-72f3-432b-8,4,4f1b6ffd-fc0d-4c73-af8f-f4eaad61,5
545f1941-f5c0-477f-8,1,998ddeb8-c10c-41a7-ac62-4f90f383,237
17a9b93b-e6a8-48b2-9,3,7c59b365-a416-434a-8382-b81f112f,959
c74b9463-2c66-45e4-8,2,22eb7ad9-ad97-4bc6-9eab-0f959e7d,754
cbc3d6dd-173d-4884-9,2,156793a1-1931-46ad-94e5-b4e2b099,17
64e43b81-dc8f-4e50-8,4,71704d4f-62b8-4185-a3c6-5ecfa243,58
5ba1cd47-ea92-4804-a,4,187d05ce-9167-4c98-b68b-983829e3,623
f6581604-d1f9-4065-8,4,2ac06703-b746-4628-94d3-d3077789,701
451b41f1-169c-4589-9,3,737fe086-ced4-4503-9fe9-1ee02177,365
6629311f-7a83-4b8d-8,1,4fbb9f3d-01ff-40c5-b02c-74173bd4,718
ecd250ee-aa89-494b-8,3,c4ba6b97-35fc-4265-b964-7475d0cb,262
564521c7-51d8-492d-8,1,28eda06b-6865-4bc3-a8c1-20dfc48b,655
cfdd7e73-35ef-4606-b,2,874a3459-3cda-4d7a-a7e5-65971311,638
0044ad99-8a22-482d-b,2,2d9275bd-d378-4977-9d97-2a54e668,129
673ba68f-b56f-4052-9,1,d0f58a8d-a179-4698-ae40-f087f6d1,959
92251513-7de4-4f7e-8,4,b6b848f7-ba38-4725-9956-9cb2f2ad,887
501b08d9-9a05-482a-8,3,c87dc9b0-a863-4a38-be62-419e5f6f,958
a46c6aa4-fa8d-4e7b-8,3,6783ccc6-8050-42dd-acd0-4f995dae,213
28346d0a-a8c1-4664-a,1,9773783b-b169-4c91-b947-f49cd804,418
5ac115e8-ba1b-4a9b-8,3,53c4b026-3f06-4b39-a950-390940ef,499
ce36e482-7eb3-431b-a,4,5c379031-c292-4baf-a0ad-833551cd,714
c511840b-ee5a-4bd1-9,4,6c923ab6-51de-4af9-a0ae-e9e26b4e,866
d81d64d2-1e24-41cc-8,3,72a444d6-af38-48dd-b08e-25bcbe6e,84
a7ad8673-d5e2-4772-8,4,669c19e1-4494-4b14-831c-46a07051,772
8665d739-f176-421b-8,1,2da76064-e223-4f0b-a69e-670f9634,668
20943f28-bbc8-4cc1-9,3,43ff255d-42af-468a-ab98-523ad8cc,327
618b4313-4bc4-499c-8,1,c1cbc8b0-920f-43de-8774-8c31f6d7,11
d73ba3f1-10c0-42f9-8,4,8b090e60-9c20-4725-bcfc-0788e3c5,167
a0331f5e-c72c-4de9-b,1,1c4174a9-3a1d-46fc-abcd-f0debe28,738
f449c0e3-3e06-41bf-a,1,82e16d82-8bda-41db-af2b-ac77e90a,633
b234c22f-c65d-4005-a,3,db22f89b-3aee-4785-85d3-2102cbd1,199
ba053f1e-60eb-4c2b-a,1,7fb608cf-5577-4cd4-9982-91f89a75,154
045702b6-632c-425a-b,1,6fef27f1-1110-4402-97be-46a5c675,794
70e8140c-bef1-4bcc-8,1,3de568ec-db26-429f-a018-167af9ea,691
882db9fa-ab25-45fa-9,4,b80fe1f6-6188-44e0-871a-d862442e,211
bf79bdf1-4ed4-4d2d-9,1,e8b46681-9995-4820-a69e-8bad19f6,697
45893df9-277b-46e1-9,3,f179122d-e214-45e2-864b-c9175740,49
22810396-8d1e-4989-b,2,0cc31a54-0ccd-4ced-a68c-04591816,100
b290c56f-7429-494c-9,3,0ed61a86-4d0d-4ae4-8184-5b26a43a,685
927c166e-d460-4e90-a,2,04c884e3-34a1-4e5f-887f-c54b9752,87
be119c75-0706-41ed-b,1,0a4b82a5-7b91-4d6a-8e28-b692e50d,783
ba9ad14e-9114-47ad-8,1,58b1bcad-9582-486a-ae34-ccc2235e,135
c2c0a4f5-0a73-4126-b,4,19d3e9fb-02b5-4e08-9fdd-be8cdb2d,762
c49c445b-ce4c-462a-8,2,1b11efbc-d142-4485-9290-c9f54cde,901
855c838f-36e4-4e45-a,4,0d33363a-9037-4df3-bb34-9ed0b9ff,431
36451aaf-b743-4efc-9,3,69b3143b-a491-476f-80ce-d8b2f0e0,915
cc158bfa-e470-4ea4-8,1,ea523592-e431-448b-aa50-8146a115,999
c95dd42c-f4a2-4b71-9,4,d0a683a6-1830-42f8-bdde-0a2311c5,889
2f4a0ae6-6051-4344-b,3,79df02ad-d16b-4aa6-897e-20decd1a,710
e31292ea-0629-4106-a,3,ed770458-8579-40f2-bd9a-f90244ba,433
51069199-5176-453c-a,3,f96805c5-6cc5-477b-ac1b-b9fe4175,863
714115c2-db13-42eb-9,2,7b4c7fc0-732f-4d5b-b8db-74b128bf,14
dc104bbf-1e4f-40bf-8,3,d09bc3e6-8f16-4136-aaca-4006c0b9,525
f5ed5fb1-0fca-4431-b,1,48fda2bd-5004-495b-9357-dcfb7b72,561
7fedb4f8-7222-43d4-a,1,47e079e8-8d5f-4081-a58f-d391bd93,55
9ba69b9c-879c-4e66-9,2,930722ca-b0c5-4862-b9bc-1c9a2baf,815
787e8c65-0a0b-4677-8,1,8929e6fd-e0a9-4a7a-97e9-05ed35a3,371
d64ec7ab-c007-4e2f-9,4,02c0bb1e-b0e3-4275-a21d-5bbaea9a,513
eaf71b99-0047-47bb-b,3,895a8bdb-6e3a-45fe-9eba-12b292bf,20
adf0e760-8a12-4b23-8,1,93525d80-7613-46de-b8d3-1dab1372,694
9cb56ee8-4886-4a33-a,1,31d6f2eb-d45a-481f-bb2d-2f84e311,231
2b575df0-bef6-418d-8,1,1aa10f1f-7f06-4f70-920e-3aad6841,712
d73528b4-4296-41a7-b,4,b5ca4132-ecf5-4385-b379-55b39285,694
f7396762-40fc-4b15-b,1,5d935f5a-857d-4e9a-9e0e-2f5e4838,325
ef4f52df-265b-4e4a-8,3,8963c55e-60d0-486c-929f-01b0e726,811
5e006c8b-64c4-4d7e-a,1,c17a6361-6e8e-4f51-b06b-753f36b1,414
fd395257-27da-4957-b,1,902b09a5-2c41-4cf0-bcac-63e85ec4,150
c3e99b3c-42b3-49ca-a,4,aa99cda4-7047-4c62-bfc0-fd23f6dd,261
ea86a80f-69f3-45ac-8,1,d604d31f-3e80-43b6-8cd6-9e948125,247
0120a976-6b29-4103-9,4,7248cfbc-fa22-44b2-a756-a7920a31,866
aa16c36f-8f91-47c7-a,1,e8f9f88a-703b-4172-8151-c70fb67e,241
effbf0de-c239-418d-a,1,0857e185-e808-4827-8e26-9b15d6a3,594
553f4d1d-1ba7-4777-b,1,5d2c58b2-f176-4a7f-ba77-e6734ad4,66
098d06dd-f75d-4438-a,1,59f5d7bc-862b-42b7-bad6-c7c201de,209
035ed030-bc2b-4abc-a,2,bbba339f-5d54-414f-9967-b6680b73,678
d77f7bc1-2261-409c-a,1,bf4f4599-5fdd-430c-91e3-f0688a1f,404
9c65c0a3-5541-432b-8,2,6c94ce7e-3e0a-4a0c-ad96-4dc7f1c1,876
15c491c9-366e-423d-9,4,59194a35-74bd-4b10-9d6e-bb6b4ee2,67
ed37bca4-c201-4fb3-a,1,df3675d7-94f7-42f8-8932-95670896,192
77af9c69-98c5-430e-b,3,016bafaa-0487-466f-8858-9af2a6b3,486
6d8c57f3-5ea2-4e8f-8,1,dafc05aa-d2ea-429d-97a9-ed9f6034,501
44247878-c8aa-47c4-a,2,0136b0a3-6188-4cc4-906f-58032151,250
4b1ec5b7-522a-4e5f-9,2,9048510e-42d4-4a90-b94c-84fa4746,533
472195e6-6f5f-495d-9,2,d5a94435-0628-4802-85c3-e69cc257,413
a23fe7b9-ffc7-47e0-a,4,f335bb7c-42a0-4800-8eda-b3c898cf,740
f1ba0385-c924-453f-9,2,ad056938-73bd-4b77-a1a9-6e04e383,962
18d41e09-ec72-48d1-9,1,c3b64b65-6333-4519-8dd1-2901c120,423
862f3da7-50bf-41f8-b,3,3e405476-7c8a-418b-a52f-a16b9b65,240
06a17e28-81fd-4f3c-b,2,78d539e3-2bfd-4a82-b4db-a083dcc7,730
8cb3c4e2-f721-458b-8,3,322fee04-f085-42d5-ab0d-6f4ae6a0,914
c682a49e-782e-41de-b,3,06fd2b50-b728-4912-b0c1-ad0343fb,864
521ebc99-4942-45b4-a,3,da52877e-d449-4b23-913a-dc1979f9,868
f4921ef1-6d5c-4609-8,3,94b55745-f78f-43b3-a59f-9a8550ed,570
7a10aafa-8d39-47cc-9,2,71e9bf16-440d-4f18-9417-2179f6fd,662
5f356b45-d196-42b6-8,3,c33d0e28-a57d-45b4-97a3-a8725165,464
762f88d5-33a6-4cae-a,3,c980e9b9-0a00-4d52-a19c-53b8d8eb,283
50fbf245-f740-4d3c-9,2,095d4045-7d83-4f6a-be8b-4bc76e92,132
e0c2a796-4f2b-439a-8,4,c0fa566b-f945-4702-8291-828c13e2,288
b11b45af-7bf8-4bee-9,3,94b6a6e1-03c3-4306-a636-49687934,551
6cdcffbc-2ab2-42e0-b,1,34d88b4a-86d1-4d5b-8a4d-dafc2e2f,120
ef296f1f-ff9c-476b-b,4,2fd09d64-7a70-4630-854f-0825f9af,774
d1828245-68dc-49fe-9,2,f480a32c-102c-4a57-a57a-698ff423,121
b776d182-f1b8-4800-a,3,2a78da59-b879-4f0e-920b-5fce8b30,170
1f88c0f8-affd-4213-9,3,24904795-a663-46f5-bd72-5f559da8,112
c55b5c39-d5ac-49da-8,3,d2dc6cfc-3012-40c1-abd9-7072a2b8,266
cdd0a4da-3640-47b9-9,2,10255ade-0025-4cc0-bc20-6fc9aa96,844
6bbaa025-5a9f-468c-8,4,f6001ddc-7935-439f-aca3-c2325e5a,633
21f9f7e8-9aa5-448b-9,1,6e41053d-78f5-45e4-b5b3-7d759bd6,731
1afed87f-ac8e-4a7a-a,2,95332e71-0f34-403c-8b52-e04cfdf7,700
a1ba48ff-acc8-441e-b,3,221f478e-1749-40de-be4d-e8ce144a,744
cf262cfa-cfd9-49fa-9,3,b0a45d6b-ce2c-432d-9654-567a885f,578
66574f0d-a814-4ad0-9,4,bf0e30f9-0614-4ff1-a026-53e120ae,93
41fd3c7f-3890-4caa-b,1,179097d5-f923-4fe0-a792-63523f48,906
2992c565-3274-431d-8,1,67540a4f-d96c-4409-9b45-984e2a20,649
77c49862-3a97-4697-b,2,8fbb13f1-5f1f-4aeb-9221-5798d8bd,371
6b78d309-97cb-46ec-9,4,73ae181d-1c59-44ce-9fd1-92fb2b0e,403
72ee0a61-342e-45c9-9,3,57dfc0eb-9d1f-44a9-8094-ed5173ae,791
f46f9370-0983-4e1f-b,1,c204e500-eef3-4546-a7da-002d2a26,145
677c5f50-8688-4292-b,1,1104e2be-e1ed-4583-9095-66f174e9,46
d40fbb21-fe8b-4084-8,4,d5e7ca19-a124-4daa-94e8-a561e9da,43
b159c068-d9a6-4cde-8,4,b0a3a801-bdc7-4608-8c4a-f48a3636,874
da20a12d-dab2-4c78-9,3,09ffe8e7-0d74-4681-b5d7-264c870f,688
fb5b90a1-f636-4706-b,1,fb2f6357-d98d-4be3-98ae-55a699c9,159
f88dded5-fed7-4039-9,2,e195cd0a-622c-4679-a5f0-4625c2f7,478
12c793f3-a057-4666-a,1,d1c08a11-bb81-404c-aa53-e055a23c,463
691255a8-5e7c-4185-b,3,25ef4d4f-dfa0-462a-ace4-c6b65f0d,233
322ab1b5-5b2a-45cf-b,4,32229892-4dfb-41c0-93f9-0c5b8636,856
65f141bd-c30e-4b0c-8,2,51ba26db-c522-4f95-8c62-b311d5fa,272
1a52bee3-e11a-47eb-a,4,ca79accf-da0a-4fe5-843d-2a6d7c10,401
a333e21b-b374-47e9-9,1,0c91b4d7-3927-4913-9bed-ce4e2e56,287
8c8beda5-bc3d-4efd-9,2,1de69f8b-2533-4392-b15e-e853ba84,585
642fe910-e989-4e1c-a,3,beb2b932-6b7d-4149-bf55-0df6c119,526
9e3a8a68-a01e-4d1b-9,1,0e99d94c-5389-4019-8097-758ba625,260
8e356a70-51be-4881-9,1,5ae22279-1dfd-4769-8d8f-24f8a820,682
8be51e6d-2538-4074-9,2,38773d0f-8077-450e-9b4a-0a7a132e,324
d32f289e-5914-4f3c-a,1,225bdec0-26b7-47a5-b8aa-70da0321,359
1ec5b4e6-f6f4-4124-9,4,89fd1e5c-0f62-4622-a27b-504d14af,975
599b3ca5-a425-4eeb-b,3,5eb7f6a0-286c-4849-82dd-f159b270,511
16498dbf-b695-4380-b,2,04baa1dc-f74d-4c7d-ada0-44f4b8a2,764
1438f4f7-eec2-40a0-b,4,b968b157-70b6-4a63-9d8d-07dd16d4,257
d9d1413d-b71a-4cc8-8,3,4be24e51-0841-48cf-abcb-712532dd,469
915b7a27-a979-4b2b-a,4,0b439262-4615-4074-98ff-71361ce7,967
54d1acbc-4778-4d14-a,2,807aac95-86ba-4bbc-ae4c-19c5b7e0,543
28729f23-ca7b-4a95-a,2,6500d4b0-4bec-46bc-9a23-9ee0748c,785
8b0b13ee-9293-45a8-9,3,8c698019-2d75-46c8-a4c7-f627300a,659
744059f2-b03d-49f4-9,3,3c8e29fb-8148-4de0-8e61-6969acc6,525
90c1f4b3-8aff-4170-a,4,b3c0140f-6e4a-4c32-95be-911e0cf4,608
33bf0392-f91c-418e-a,1,16f3037b-e4b1-4626-b946-fd4e4fba,935
d53bbc99-a3ea-40c4-a,3,dee75847-2e6f-4b12-bd54-a238fafd,642
e8b0f15e-f038-471a-a,1,95bfe917-55d5-4261-b22c-466fc971,698
c2074879-c72f-4a30-9,1,55882f36-19f8-48dd-8863-18169706,931
f488c025-b696-44cd-b,2,b5d7ced2-39ef-41e4-a4b4-365a8e71,53
ae19ee38-20b9-442b-8,4,92dc2a28-1cc2-4ef1-81e5-8cba825f,353
df57ca60-906d-416f-9,2,c9f34ddf-d1e8-4c9e-bad7-149dfd7c,424
86914d84-a4d9-4d72-b,1,4be31297-d63a-434c-b53f-827e5130,798
21e0f42c-a88d-483b-b,2,8394ec94-a4e5-476a-8042-5698ddc6,828
1e9ce98a-c3c1-49dc-b,3,4f762ae3-6ee7-49b9-9d2e-b7ecdc9d,748
a2afe30b-19c9-410c-b,2,c09ab0c8-4803-4afc-afdd-ea18f91a,608
73f9140f-33c7-45b5-b,4,c09ab0c8-4803-4afc-afdd-ea18f91a,514
93617fe2-c0c0-47be-a,4,08eefe18-57b9-4704-883f-51f6d337,42
6cc7c122-71c8-403e-9,1,bef01169-f450-4f93-8793-e045b50d,779
8b65f765-bb15-4ef6-8,3,07ca61d4-09fe-4157-b217-65d6f9a9,27
61cf93e3-3ecc-4943-a,1,5d5a8d88-90e6-45e2-8253-17c7e1c4,325
85e2fd42-4377-4e16-a,2,bcc20e97-e7ad-4152-ac1c-4294e42a,821
ed05bfbd-0389-4aef-9,1,e0cd42e8-876f-43b9-aa4a-89f40189,195
8b7d78b9-ca5a-4815-9,3,d212e980-a9fe-4729-9399-15691542,902
babcd45c-9baa-425f-8,1,8c34ca03-997d-4de2-b0b2-e65c9708,646
e379ccb7-8fd6-4624-b,4,f2b4af27-1a43-442d-aa96-927d0900,313
6e4b2842-0905-4652-b,2,8c24e18f-73c5-4482-8524-97354fc6,535
8d68a280-1652-4a19-8,3,0ed8c0be-1330-4291-85cc-240f6f16,918
3b2ace0a-fbb5-4e0c-b,1,9e373b17-42e2-47ee-baa6-16f39957,571
007be49d-783d-4298-9,1,3683111e-da8d-48e9-88d7-d4392467,551
f9e8a448-2705-4ef0-a,2,8f6e9b88-9655-4f74-8583-926a92fb,222
b95a2a67-2c32-4480-b,2,de4b13b9-f2e8-4f0d-bee1-4e86c3b1,75
ba11110b-63a3-4189-9,1,464f9441-72bc-4b9d-81a0-c644e502,665
60a0e9df-4f8f-4589-b,3,2f8b7b43-a9d7-45fc-8792-b96644ac,572
0e089d0b-7b6a-4ff6-a,4,3ab6b1ec-b80b-487d-959b-e6ff8220,558
67c4e1ef-4a37-409d-b,1,35fab359-cd18-4192-9200-505afad0,726
f4d460c0-3d1b-44c9-a,3,2be4acbe-c44e-4327-983c-03b84a8e,132
2479625d-9193-49df-a,1,3af36f30-04c1-4c95-8b9c-8a5042ee,383
2ac10bc9-e6b7-4a0b-8,3,24385a16-7311-4a70-b8db-4a38fb0e,733
89dadcbf-920b-4c4f-a,2,b094c660-4642-4dbe-a1a4-3228f5a0,901
9c6b0945-e059-4602-b,1,e7838378-cfbd-4a10-8381-d5c9473e,690
601d8078-e6dd-471e-b,1,3ab6b1ec-b80b-487d-959b-e6ff8220,844
54b54042-1524-42a1-9,4,c13a8294-ae69-49d8-8aa0-89bb7f6c,890
bd0caee0-9160-4e97-9,4,9c5278c2-50ca-4dc0-a900-97413a8f,284
518b11a5-b463-481e-a,2,69c6fa18-aa1a-4e25-92c3-bbfc5c87,212
a552cea5-e5e4-4af1-8,2,3dbe4d8f-f1c4-435f-ac75-bfcc1451,854
8073af80-7b7b-429d-a,3,b4e7a557-b26f-416c-891f-60a05b25,251
30b0de07-3501-493d-8,1,28e35ce7-2abf-4d18-a575-e094c9bf,510
3c41b727-0cba-4e22-b,2,0198cb6e-527e-4d52-90a0-f652841d,229
924b8e67-8328-4c89-a,1,374b5c9f-1775-4484-90a4-9e7af6d2,677
268b2e74-931a-4f57-8,2,6facb33b-94b4-4c23-9db9-d72fe43e,461
b751fd85-d455-4b10-a,2,569e35be-68df-4418-84b1-3ad34b4f,581
051cee16-1a16-4d2a-8,1,90847fee-9c48-49f1-b3fc-79d6565f,84
4590801b-64cc-416f-9,2,c12fa006-8a5b-4dab-b189-9fcbf3a3,591
bd9911cd-bd3c-4b0e-b,2,78b90092-aa87-41ba-956d-bc766250,354
599707e5-2216-4838-a,2,71704d4f-62b8-4185-a3c6-5ecfa243,501
39ba7060-6e02-4e93-8,3,40e58b29-8572-4d77-9da4-fceb5413,162
8de77f4a-068a-4f94-b,2,e96455e1-7bca-4640-aab7-2a221eef,527
df6d3bb5-2ec8-4be1-a,1,7b116904-14f9-4f58-930a-df40d6c3,860
6e05beb3-9cf3-4546-8,1,485ece6f-7b83-4b38-a5aa-8c43962f,522
43b533ab-7f9a-4ff2-b,1,eab84b55-499c-4854-8604-8609716c,421
8360bd18-360b-42fc-9,2,9ee3273b-1ed9-4559-96ed-837d28fd,619
871939b8-6800-4dae-a,1,68d4b7be-591f-48d1-94bf-c67ca2d6,521
f8c4fd52-90c6-4438-8,4,d0e842d9-b352-4102-95e0-4bbad214,755
a57c107a-0430-49db-b,3,aa750835-4f03-4c31-90eb-0a03ab72,693
1758ff3d-234e-452b-8,3,fad39ec3-659f-4a06-a558-d81ad420,475
7846c833-ae61-414b-b,2,081be93e-f1a2-41a2-bfbc-769545d2,599
06fe459a-828f-44f8-a,4,68b053ba-6f83-41f3-abe9-8ea8c7cf,549
52e99b47-a44c-44ae-b,2,4ab55a01-7f84-42c1-a50f-df659f82,785
ebc1b401-e9f5-45a7-a,1,c791802c-c68b-4d6b-a1dd-0fdf2ed1,614
0cdb4ec2-3ba4-4249-a,1,9256a05b-ba24-4925-8f6e-f3b24b8a,479
