payment_method_id,name
259b992c-8839-4a18-a,Cash
95f6ff3a-0e74-4155-9,Debit Card
a00684cf-af33-4fe0-9,Debit Card
811f3b26-d701-4004-b,Online Payments
923e96f1-7193-4569-b,Online Payments
8128ee2f-1025-4b05-8,Debit Card
5bd5dd52-5179-4d71-9,Debit Card
ebe85d97-08b7-4bc0-b,Debit Card
7d91c778-cf35-4c68-9,Online Payments
1b826965-4357-49c6-9,Debit Card
6199aae4-04a1-4fab-8,Debit Card
bb537bdc-a14b-4b86-8,Debit Card
2b3c599f-0405-4910-a,Online Payments
81b9b150-d7ac-4e74-b,Debit Card
8bc31d77-e50b-4a39-a,Cash
3d8bb821-10d1-42cd-8,Cash
06f74dcc-9577-4c4e-9,Online Payments
aafcd638-b1a8-446d-b,Online Payments
bb4faf19-06aa-4795-9,Cash
263c6aa7-dbd6-43d8-a,Debit Card
42bf4e91-f24b-4840-9,Online Payments
99a0b8f0-5382-4e6a-a,Online Payments
3cc9f49a-39a5-4976-b,Debit Card
6dbd55d8-fb1b-4002-8,Online Payments
9c18b653-75b6-4ec8-b,Debit Card
2712fa48-0b79-4952-a,Cash
8750b997-1bfd-4582-9,Online Payments
cc9d92b6-559e-49bb-9,Cash
5d28ac76-cf87-478a-9,Cash
704c1bae-8938-4116-a,Cash
6e2cd503-74de-4347-a,Cash
6d18b559-53ed-4a7e-9,Debit Card
cff6972a-46ba-4ad0-a,Debit Card
0424b43b-a31c-46f6-b,Cash
30dfac3e-5c64-4feb-b,Online Payments
e233ca4f-e9f0-4aa1-9,Debit Card
f59f132a-4c98-4617-8,Cash
70578d53-e656-408c-a,Debit Card
26ab4858-36f9-4e4d-9,Cash
7d1b54bc-fe2e-4d62-8,Cash
4ac9694c-3f01-43f2-9,Cash
a0999e05-7202-47dd-b,Online Payments
5ea16454-a655-4680-8,Debit Card
ae55b18a-be8e-419f-9,Debit Card
e0f3b966-50b2-4657-9,Cash
67262146-42e8-4d79-b,Debit Card
6c8886f9-33cb-4173-a,Debit Card
93b2371e-705d-4171-9,Debit Card
e6e9a99a-5340-42ab-b,Debit Card
b840b6b6-d990-47f7-b,Online Payments
3714176d-b34c-4b77-b,Debit Card
9742cbc2-8dbc-4b3b-b,Debit Card
5fc1061a-4aaf-4bfe-9,Debit Card
a993c729-19ab-4264-9,Debit Card
3ef33578-9587-4677-a,Cash
e8c01a0b-af20-4f72-a,Debit Card
c613bcbd-d008-477b-b,Online Payments
59b530ff-dcc1-4af7-8,Debit Card
e605917d-f7fd-4cb0-8,Debit Card
3c0f59cb-0d71-4634-9,Cash
60ab9fab-9fec-4452-b,Online Payments
96ba1a73-4967-4189-b,Cash
1ddf5014-995d-4dfa-8,Debit Card
87f0fe1e-dcfb-453f-8,Debit Card
65f9dd0c-b855-46a1-9,Online Payments
1f49edb3-dd57-4bcd-b,Cash
24826919-66b5-4d68-a,Online Payments
be5194bf-9a70-4549-8,Cash
13e60478-4db3-471d-b,Online Payments
43423c9a-72a6-4db9-9,Online Payments
a67dbd7f-1afe-410a-a,Cash
c13eb17e-5758-471b-a,Online Payments
62dfea10-d64c-4ee5-9,Online Payments
875403f2-0511-4d28-8,Cash
abdaa94c-ead2-408e-8,Cash
72c0c048-21f1-4594-9,Cash
34b1073a-14ba-4c72-b,Cash
7a2204d4-3054-4dc3-b,Cash
ffb498c5-5220-47b6-8,Debit Card
3411c150-c4d8-4128-9,Debit Card
acec1a87-379b-4624-b,Debit Card
e70e27a0-b70d-435f-8,Online Payments
0668f790-f221-4eec-b,Cash
985075e3-ac1c-45e2-b,Debit Card
a731879c-f7cd-4203-b,Online Payments
ad3814a0-e646-4133-b,Online Payments
7299befb-1828-4450-b,Online Payments
d958c40a-79b3-4382-b,Cash
040f6ae5-8931-44ce-9,Debit Card
0fa8594d-f3df-4dcf-9,Cash
ca4e16eb-9924-4b37-a,Online Payments
6bbd450b-de41-4927-a,Debit Card
cee2dc82-90df-4486-a,Online Payments
7e0b5f5a-abe0-4bbe-9,Cash
8f0beee2-afb6-4c7b-9,Cash
cf5a8989-2a15-47ce-9,Debit Card
34a9d451-0182-4156-9,Cash
3b403f73-1949-40e8-9,Cash
a4567128-325f-4240-9,Cash
5005f4f0-f675-4027-8,Online Payments
ffb86edf-2920-4b37-a,Online Payments
cb4d0799-e29e-4b37-b,Online Payments
f9417d4d-9d4b-43cb-a,Cash
3729437f-b9c7-4720-b,Cash
92c670d2-0002-453e-b,Online Payments
30e3d166-4a37-42ae-9,Debit Card
b5ab4273-ec79-4552-b,Cash
54ffcca5-353d-4deb-a,Online Payments
1151725d-dfd9-487f-9,Debit Card
cc209dc9-88dc-40af-9,Debit Card
b22e1afb-d564-4816-b,Cash
a058d4fd-b09e-4f8a-b,Online Payments
0c885716-d25c-4d91-9,Debit Card
1e1ae5ab-ad48-49a0-a,Online Payments
e2d3aba5-7bb6-4919-b,Debit Card
8e84f83a-982b-4917-b,Online Payments
feb9ca0b-bb80-48fb-b,Cash
f7bc5452-a426-4f25-a,Online Payments
e3b2b75d-de8b-4b22-b,Debit Card
55975b7f-c6a5-4f0f-9,Cash
a9a88c55-e4d8-4fe0-9,Cash
46576d1b-01a6-47d2-b,Online Payments
0a9f925c-a0aa-443c-a,Cash
f050f494-ab96-4296-b,Debit Card
82e22ed8-7127-4c91-a,Debit Card
020df51d-a27c-433e-9,Cash
3a02aace-aee6-43fd-9,Cash
5ca1e1ef-72fb-42cb-8,Debit Card
aeead62a-b133-4055-8,Online Payments
889013d4-208b-4987-8,Debit Card
0a768662-e8e4-4714-b,Cash
b51a4292-8672-475f-a,Cash
7c45f005-4919-402b-a,Debit Card
8f564209-83d0-47f3-b,Cash
3b6eb44e-a698-4c76-a,Debit Card
5758dc43-431c-4f42-9,Debit Card
4262ab8d-a873-40a2-b,Cash
522bb397-17fd-45d6-a,Cash
9ecf758d-f256-4eb3-b,Debit Card
96476272-5270-4721-a,Online Payments
41fae912-9dcc-4ccf-9,Online Payments
31b6d6b2-458b-4040-a,Debit Card
92a7dfb8-f3a7-4187-b,Cash
7f080097-80d1-4c7a-9,Debit Card
36de8f0c-b437-490b-b,Online Payments
88d78a87-a07c-484b-8,Debit Card
bd3b6c69-ab51-4e17-a,Debit Card
d3043416-a2cc-4389-9,Debit Card
2622c9a4-6144-48fa-b,Debit Card
9f84258d-d4e7-4718-b,Online Payments
f8cc283f-5eb7-4b21-8,Debit Card
03525c58-3875-4617-8,Debit Card
3399c4e4-ccac-4f3f-9,Cash
75816008-285a-4352-9,Cash
b8f5fad2-b608-44e4-9,Online Payments
8bcb5867-588b-4529-8,Online Payments
149ec19a-cb28-4a9e-9,Cash
e00a15c3-4137-48d6-b,Debit Card
376327c6-0a95-4008-b,Online Payments
f85ad7b9-1354-4238-b,Online Payments
f53ad575-badb-44bc-a,Online Payments
8bedcad2-cb79-48cf-8,Cash
da464cd9-2f52-4a99-b,Online Payments
e7ddca55-615e-4db8-b,Online Payments
4d081bd4-0497-44f8-9,Online Payments
dc9acbad-8fb4-462f-b,Cash
7f8eeadf-5e2b-45c3-a,Debit Card
d321a17f-b280-451d-a,Cash
8024c2ba-4ada-43f5-b,Debit Card
ffb9a341-e931-4b67-a,Online Payments
c70c5839-3418-4128-9,Online Payments
317c489b-6279-45a7-8,Online Payments
ed58e81e-bfee-4b51-8,Cash
4afedf27-3794-47c3-b,Debit Card
92aaff5d-c4c3-48e8-8,Cash
9f81e1f3-48bc-440a-8,Debit Card
4fe39811-9b80-4f2c-b,Debit Card
a0a37b24-756e-4028-9,Online Payments
0e056266-d8ae-4a38-8,Cash
120e6d4b-84a1-4e01-8,Debit Card
39ed1c80-aafe-4a9c-a,Online Payments
f6d1681b-c475-42f2-b,Debit Card
b4b8024d-6440-4526-9,Debit Card
2550b73d-2148-4894-9,Online Payments
c7473b2c-2485-4a31-a,Online Payments
3861cc74-0a76-44da-9,Debit Card
87b85662-b88c-4897-8,Debit Card
a6dd9fa1-308d-4a13-8,Debit Card
23b358c0-2bb3-47da-b,Cash
946e6c35-9533-4c41-8,Cash
925cf876-4d81-42f8-8,Cash
af4b8ef0-0ca7-401d-a,Online Payments
9e806256-ae0c-4470-a,Cash
44fdc08c-fb37-49b2-8,Debit Card
6f138989-d10d-4a6e-9,Debit Card
b325782c-0aac-49e8-8,Debit Card
bb2621fc-3dd3-4da1-b,Debit Card
b03a8a68-2159-47a2-9,Online Payments
191511a4-8354-4bbd-9,Cash
90476af0-2a6d-4c0c-9,Cash
21fb7b41-4e0a-4db3-8,Debit Card
c042cb44-6439-437b-b,Cash
3ceed46d-be4a-4844-8,Online Payments
3b473e70-7481-4e37-b,Debit Card
cb0c8691-c8c7-47bf-8,Online Payments
37171b72-41c6-40c7-b,Cash
34723a53-113c-4377-a,Online Payments
cabaea30-3c9b-4aa3-a,Cash
62db3573-85ca-4d8b-a,Cash
1af4c142-d3f3-4b18-8,Cash
58a087d3-57d4-41b6-9,Online Payments
1ec593cd-95c1-4d42-9,Debit Card
87f2dc8b-487c-4256-b,Cash
60ae5ac5-5daf-4156-9,Cash
3d202912-821f-4438-9,Online Payments
47c6b285-9b5b-42e5-9,Cash
8d1bbd25-fa8f-448c-9,Cash
5a01a578-325f-4b4b-a,Cash
4e363a07-aeca-40ea-b,Debit Card
385495a9-1e63-4fe8-8,Debit Card
8d899763-a1ca-4020-8,Online Payments
9fd2f24c-7d19-4fe9-9,Online Payments
3467ce18-a9c8-4fec-b,Debit Card
494cabcd-224b-4db2-8,Debit Card
164b6112-61ed-4885-a,Cash
f0352358-7547-4947-9,Online Payments
4f3c60d9-e79f-4738-b,Debit Card
792413be-feb0-4fc7-a,Online Payments
c480c971-6555-484b-b,Debit Card
4922ab1b-b5a3-46f3-8,Debit Card
da1b1ba2-3ccf-4ff6-9,Cash
896dad6c-4b5b-4e14-8,Cash
38ad98b6-bc01-4cd1-8,Online Payments
06e3aec9-44e2-47b6-b,Online Payments
3a15d068-b559-45ce-a,Online Payments
08142614-b1ad-4bef-8,Cash
f8946eb0-a845-4607-a,Cash
cbad5f2e-c0b0-4526-a,Online Payments
4c600bc5-0602-4ae3-a,Cash
2c448120-b872-400d-8,Cash
f52015d3-8b71-4ad4-8,Debit Card
3c707014-e7a0-4562-b,Cash
09d7a2fa-fe87-4cea-8,Cash
2894f741-d6be-4b44-b,Cash
12243ad2-c031-4a69-8,Online Payments
c73a5d2a-d98b-4794-9,Online Payments
1aa69bae-9d5a-450d-8,Cash
a52bcfdb-49a1-487b-a,Cash
ed33a882-64c4-470e-b,Cash
082c71b1-52be-407c-b,Cash
2b1ff47d-0c55-497f-a,Online Payments
e435c94a-64d6-46de-b,Cash
ade45bb3-9517-41dd-b,Online Payments
70733f94-b479-4773-a,Online Payments
d55f1530-5f09-45b3-b,Cash
986e29d3-7003-47d9-a,Debit Card
55a80089-e508-4632-b,Cash
827454aa-ca82-4ef3-a,Online Payments
72406de3-1bef-4961-9,Debit Card
ec036d91-1eda-43b3-b,Debit Card
140288c3-bfe4-4da9-9,Debit Card
bc09f6b3-3f82-409d-8,Online Payments
45dd6a0d-5144-412a-b,Online Payments
b253e323-5754-4f9e-b,Cash
2547b45d-0d12-409e-b,Debit Card
6f0f1826-2b56-4579-8,Cash
3cbadfef-c66f-415c-b,Online Payments
e70d98de-dade-41f9-b,Cash
9b003fbb-089c-4141-9,Debit Card
8255fdca-abc1-4a98-9,Online Payments
2a967803-2173-477a-b,Online Payments
2da79053-21ab-4274-b,Cash
577e019e-d683-4546-b,Debit Card
63415502-6365-4a6d-a,Cash
986d9b2e-64c1-4419-9,Cash
4058c1fc-c9bc-4d21-8,Online Payments
058632c1-9962-4672-b,Debit Card
a511bd4f-4bde-4c78-8,Cash
2a9ec9a3-8251-4191-8,Cash
3320705b-a3da-4afe-a,Cash
ada2e6cf-97bf-4341-b,Online Payments
6b976820-0397-4e63-9,Cash
8cdf9674-a8d5-46c7-b,Cash
ea6b329a-273d-407a-b,Online Payments
0521121a-2b48-48a4-b,Cash
483dcea2-4863-4bf8-8,Debit Card
91959c69-be4b-4c37-8,Cash
72179bc4-2139-4780-8,Debit Card
5f517941-d978-4be3-9,Online Payments
a66fe2fa-8dab-4019-8,Online Payments
1cb6dd28-d5d3-420f-8,Debit Card
0d39ccd6-64a6-464e-9,Online Payments
6e9f67ef-2e0d-4211-9,Debit Card
7cc77914-46ab-42b8-b,Debit Card
4df39317-fa80-42b3-8,Online Payments
619059a1-4624-472c-b,Cash
14985bc1-2e0a-4405-a,Cash
204f27af-5eb3-42d1-8,Online Payments
9a7379c5-0985-44a1-8,Online Payments
a613c6b2-dd44-4d34-a,Cash
a473a577-cba8-475a-9,Online Payments
96927a5c-200e-4bc8-b,Cash
8fbfc961-17f9-4400-a,Debit Card
1feabbec-2c49-43be-b,Online Payments
3b6b0474-6583-46e7-8,Online Payments
d3e353cf-ecf0-40c4-9,Online Payments
b6fca7be-9adc-4a42-b,Debit Card
23808570-8682-4515-8,Online Payments
8c930097-d01c-4588-b,Online Payments
3da4ecd0-9da9-445d-b,Debit Card
252f9b07-cac7-47c7-b,Cash
6c0f7670-4f0d-4bae-b,Debit Card
c4e0afa0-50bc-44f9-a,Online Payments
45b37b80-ec98-4d2c-b,Cash
1a947d5b-030a-447a-8,Cash
3cfcf0b7-32b6-40c9-a,Debit Card
9fd037fd-4c78-4d52-9,Online Payments
c91fb170-2641-4d4e-b,Debit Card
6c160bc8-d2b0-4039-8,Debit Card
67bd05e4-cd73-4977-b,Debit Card
9e50ef21-41a8-4e16-b,Cash
7b2d08b6-fd47-4991-9,Online Payments
1680b87e-2c75-4f66-b,Debit Card
886528dd-e36f-4f01-9,Cash
b7d2a270-ae4b-4716-8,Cash
2c37c362-c800-49a5-b,Cash
6a9cbd82-42b5-458f-8,Cash
71920e3e-6d01-4a84-8,Cash
a61ecd9e-8cac-44fc-b,Debit Card
f95ffa2d-7d10-4c80-b,Online Payments
3ce523f6-7d5c-47f7-8,Debit Card
92213746-3b5e-4162-a,Online Payments
4e5314eb-4d23-4f16-b,Online Payments
52ea6edd-624e-43b5-b,Online Payments
55ac7a42-c56a-4c62-a,Online Payments
b7c2cd73-4033-47ec-b,Cash
229f44e1-992d-4a2c-a,Online Payments
79348b14-9924-4db0-b,Online Payments
a6279e07-9099-4992-b,Cash
ea79e3af-f4da-4a48-b,Cash
c37790f1-046f-4125-9,Debit Card
64182f77-68b7-4400-a,Cash
957f001b-5857-4537-a,Debit Card
60041399-a701-4a0e-b,Cash
0ac610a7-b65f-4bc0-b,Online Payments
f526d415-30b5-4faf-a,Online Payments
ca1474f4-b55b-4007-a,Cash
cf84e7ca-096c-4706-a,Online Payments
284217cf-508b-4188-a,Debit Card
1830c466-c32a-4dd2-9,Debit Card
ba57e9c2-3e68-4490-a,Online Payments
c7c9be38-dd58-440f-9,Online Payments
f2adce96-1894-4d3a-b,Cash
993d878d-886c-464f-b,Online Payments
186d71b7-91e5-4875-b,Online Payments
b46f7e47-88ea-4253-b,Cash
c047504a-df2b-4ca3-a,Debit Card
ea641ff0-e1e5-4cb8-a,Cash
c1a3eb11-a61a-4e55-8,Debit Card
de23565d-6123-479f-a,Cash
8d3613eb-3900-4cff-a,Cash
1ae248a7-3705-41f4-9,Debit Card
a5c6fe94-7e0b-42d2-8,Cash
73a6a269-5166-4797-a,Cash
48179f5b-3146-4663-8,Online Payments
24ab6daf-c32b-480f-b,Online Payments
67e0ff19-6ab8-4d2a-a,Debit Card
b7194412-4ef7-4386-8,Debit Card
199ca6cf-b68e-46e2-a,Debit Card
14131652-46c1-4296-8,Online Payments
b0e17e65-d86f-4b5a-a,Online Payments
fb15b4bf-724d-4e9e-8,Online Payments
2d3d5250-3583-4519-9,Online Payments
1644d065-bb5b-4e6a-a,Online Payments
acf7ceb1-97fe-428d-8,Online Payments
ca62ec99-29bc-4f35-8,Cash
88a2cfd3-17d6-46f7-9,Online Payments
e35f2a8a-663d-47e6-a,Online Payments
f7523945-c0be-4792-8,Online Payments
a812307a-67ee-4823-b,Online Payments
2bc3202d-1de0-4ffc-8,Online Payments
74be2965-e7df-4c99-a,Cash
e732d12d-34fc-495b-8,Debit Card
711ca89b-d0f6-4d6a-8,Cash
09b6153e-02fc-4a8d-8,Debit Card
113e306c-6779-45ae-8,Debit Card
8e43c4a9-0346-4e70-8,Online Payments
1e84bf28-f0b3-4ff1-b,Online Payments
e1a43521-9c72-4adc-9,Cash
4b7b347a-060b-484c-b,Debit Card
82d16251-3c64-4601-9,Online Payments
4d79c77a-6025-4421-8,Cash
16219978-4eb5-4e24-8,Online Payments
d55fa2e0-5fed-4956-9,Cash
acc49e76-d32b-48bd-a,Cash
50e2e2c0-1aa4-4d36-a,Online Payments
ed13727e-7018-40f3-a,Online Payments
f2d7cf5c-735d-437f-b,Online Payments
0884664d-d6ad-4714-9,Debit Card
98da4a09-0b99-4559-8,Debit Card
a82a41ec-6c40-4b65-9,Cash
adaeae95-68f8-475a-9,Cash
888f3131-da86-40be-a,Cash
b7f4c4af-d01d-457e-9,Cash
694783d0-7c5b-4613-9,Online Payments
e9863b41-beaf-4260-a,Debit Card
5c3f2e96-c071-41ab-9,Online Payments
3cda6b2b-a1bb-4393-a,Cash
7ae23463-c353-47fb-a,Debit Card
ec147003-2724-4a30-a,Cash
e71a4798-a64b-41a3-8,Cash
bb61f043-817f-455e-b,Online Payments
fd7986d9-60db-495b-b,Online Payments
8325b490-4e30-440c-a,Online Payments
8ac60a6b-7508-4c52-b,Online Payments
022ec365-b716-49b4-b,Debit Card
4dfb84c1-5377-4660-9,Cash
6dd87c8e-08b3-475b-8,Cash
e243562e-1d52-4876-b,Cash
4106623b-cd30-4eb2-a,Debit Card
100e3a5f-dea6-46af-8,Online Payments
1098c96b-8639-4462-b,Cash
1d6533f6-b66e-413e-8,Debit Card
692cc194-c2cc-46d5-9,Online Payments
1d8c55ca-14cf-4c9a-a,Online Payments
54ecc2fb-4f46-4d5f-9,Cash
e7f3672a-3226-4a45-b,Online Payments
e493bd31-fb4b-48db-a,Cash
a71a375b-493a-4254-b,Cash
9e37c0a2-996c-4864-8,Cash
08a46e81-d8da-4551-9,Debit Card
a592b60e-b39b-491f-b,Online Payments
1191bf92-cb8e-487b-8,Online Payments
0d029208-a3c5-4a86-a,Cash
eccda4e4-05a1-43b7-9,Debit Card
fc410073-1d23-4c19-a,Cash
65510ee3-e787-49c5-8,Online Payments
e60ecf8a-9db1-4593-8,Debit Card
f155790c-0721-4fe3-9,Online Payments
b7b282d9-c185-4c80-a,Online Payments
3924d136-5bc8-4f07-b,Online Payments
248fc508-942c-4007-a,Cash
71a49047-6840-467c-a,Online Payments
385bbc17-a467-4889-b,Online Payments
725e017e-ae1b-4105-b,Online Payments
f117cb95-24ae-4cda-9,Cash
1995d1f8-1783-4f06-8,Cash
2615c596-244b-483b-b,Online Payments
cc757230-1133-4b05-9,Cash
209bb07c-a3c3-4e52-8,Cash
441e25cb-6c56-4457-a,Cash
4a7a769e-343d-49ea-a,Debit Card
f81941f1-ef42-4ed2-8,Online Payments
06fb9002-a814-4ca8-8,Debit Card
781e86fd-adf7-4631-8,Cash
87ca318d-9ced-4c05-8,Debit Card
1543043d-2e8e-4c20-b,Cash
71594c7e-09cd-4a69-8,Online Payments
713a33f5-25b2-4855-9,Debit Card
5355c37c-989d-4ebe-b,Debit Card
3741d1e2-d025-44c5-a,Debit Card
37ddabbb-2c7b-4cc4-9,Cash
fac895ae-9e5d-46be-b,Online Payments
d65c54d6-3ee9-44eb-9,Online Payments
14636cf4-c67f-489b-a,Cash
c9c3476a-0c24-444e-8,Debit Card
5348313d-b22a-4faa-8,Cash
024ed704-e3db-4cd1-8,Cash
334c215a-a398-4878-9,Cash
fe79ac82-9d03-42b1-9,Online Payments
c767707b-a900-4e66-b,Cash
23a2abe0-d72d-479c-8,Debit Card
d3d8d372-9ed6-4c1f-8,Cash
207cad92-f016-42a8-8,Cash
abf8f7ca-4172-4e82-a,Online Payments
5962bfc3-d4c7-454a-8,Debit Card
41440fed-1f31-4cac-8,Cash
237abaa7-5b12-4baf-a,Cash
a09fb4be-eb87-4cc3-8,Debit Card
1e0b728d-6bfb-4f7a-b,Cash
f8e4c422-a9c9-4226-b,Cash
903037fd-1474-4a43-b,Debit Card
df4f2352-7604-45da-8,Cash
8904453a-16fe-46c4-9,Cash
49c5a84b-d5af-427b-9,Cash
a7b76479-6fde-4e9e-a,Debit Card
53dee8c9-8526-41c1-9,Online Payments
a9c77f9d-8452-4092-a,Cash
861f8bce-ff6e-4ece-b,Cash
f661b0b8-01b8-4a22-9,Online Payments
2f407a42-ded6-4929-a,Debit Card
cff6686a-5163-4e47-a,Debit Card
711e023d-4d42-4ed9-9,Cash
39fb0c48-4f68-4fc8-b,Cash
b913c081-3153-4553-a,Debit Card
57357795-dfd8-473e-b,Online Payments
24b20fff-f637-4ee7-a,Online Payments
f8e7763c-75ab-4024-a,Online Payments
cca32619-632e-420b-a,Debit Card
63590350-3290-4146-b,Cash
06982b6e-126a-4f59-a,Cash
2ebdaa76-85e5-4877-b,Online Payments
9596ae55-378e-4002-b,Debit Card
67ec1e39-d4a0-4529-a,Cash
5b9372b9-9ad3-4188-9,Cash
df0da89e-9f1d-4f5f-a,Online Payments
ab26cc8b-1655-4ba4-9,Cash
34c3d167-b737-4b2d-b,Debit Card
31e5a651-d196-4172-9,Online Payments
eb05819e-7d40-458f-8,Debit Card
764e7c22-70ec-4f51-a,Cash
0c889f1d-f223-4d95-a,Online Payments
7f2e0cbc-2525-4ddb-9,Debit Card
8d276540-5669-4e03-a,Cash
f22c2a12-ef2e-4a1f-b,Cash
585e318d-f89e-4436-9,Debit Card
fc5bba42-f2a8-4f99-8,Cash
89e918ad-8660-4a2c-8,Debit Card
638d8956-6230-493b-8,Debit Card
4aedc9c3-5d89-433e-8,Cash
f9402006-a727-4eee-a,Online Payments
ad019ec2-8c8f-49cd-9,Cash
ae1df6b6-12bc-4fcc-a,Cash
6fccca79-29eb-4e7f-8,Cash
82804950-ac0f-4189-9,Debit Card
78e28072-1588-44c0-9,Cash
a922989c-6b04-45b3-a,Cash
f6cf70b3-8d14-4e13-8,Online Payments
ca69cb17-867b-4bd9-8,Debit Card
de2cf3bc-27ff-4981-9,Online Payments
ccf708bb-ce8e-45e8-a,Online Payments
4ab00a36-b3fc-4bc2-a,Online Payments
a9728bbb-c372-4633-9,Debit Card
726c9b64-aa7e-494d-b,Cash
6e17a1c2-60e8-4902-8,Online Payments
e2c21c75-44c6-485e-a,Debit Card
7fdc3ae2-cd4d-4672-9,Cash
be07297e-8273-4022-8,Cash
ea998ba3-1aa4-4c21-a,Debit Card
1a988f7e-4f43-4d76-9,Cash
e6d7c043-1a9c-4bfc-9,Online Payments
b15dd1ca-b015-41a7-a,Cash
dea2a132-0932-4004-b,Debit Card
aea45038-7d09-4a31-9,Debit Card
98ec652e-ce80-45a1-8,Cash
966861ea-af1b-4bdd-9,Cash
867e9f0f-57af-45b0-b,Online Payments
2a0c7c5e-f15a-4b9f-9,Debit Card
9b8ab44d-dbf0-4f13-a,Debit Card
89cd10ab-40e3-4d10-b,Debit Card
bb433864-58e8-4f6f-a,Cash
dc1b19c8-86ee-4802-b,Cash
ed8e2bdb-2ff5-44f1-8,Debit Card
02968eb3-d3de-46d9-8,Cash
55c16e4f-eeb4-489e-8,Debit Card
8c61cd79-b49e-4680-8,Online Payments
15bd6a55-16af-425e-9,Online Payments
12ca57a2-1405-45ff-9,Online Payments
9ea9e25e-c93e-4e9f-8,Cash
bfd881fc-2c12-401d-8,Debit Card
827e517b-f1cd-4731-a,Cash
f0f52dce-88d0-4ef9-8,Debit Card
23dd5365-b023-4e90-a,Cash
a8d000c6-3cc6-4e3d-9,Debit Card
dd2200c2-0b5c-4f2d-a,Online Payments
641555a7-4d23-482a-b,Cash
9bb0abf8-74c0-4989-8,Cash
afd1fb19-3ba8-44d6-9,Cash
ed8d22e6-9f77-46e1-b,Debit Card
b2cc7798-881f-4a55-9,Debit Card
ceac4aa2-3125-4fe4-9,Cash
4f9ea1fe-e16d-43fc-9,Debit Card
f6a2d1ad-25f1-4db0-a,Online Payments
4c5117ca-3993-44cc-b,Online Payments
b5e0aac4-5ab0-43ed-b,Cash
74d97f83-95d2-417c-a,Online Payments
cf940a4c-7ff2-4be3-9,Cash
67485c13-8b2f-4b7b-b,Debit Card
889a2e47-514d-470f-9,Online Payments
5a02fb2e-8f4b-4385-9,Debit Card
b28a706d-673a-4950-8,Online Payments
27a69560-15fe-476f-a,Online Payments
4c9bcc96-a863-4bf0-b,Cash
c1af6d73-e341-4807-8,Debit Card
67f6dfb8-0d7a-4119-a,Cash
129d1373-4104-46d2-b,Online Payments
a23752d4-5554-4f36-b,Debit Card
fba5395b-0c4b-4ae8-b,Online Payments
4548c6fb-b527-45a8-9,Online Payments
3c702e83-405b-4955-9,Online Payments
a0bb669c-2e4d-4647-b,Debit Card
b93cbdd2-5ff2-4f83-9,Debit Card
6b529a0e-0c90-44b3-a,Debit Card
203036c8-6ae4-41a1-9,Online Payments
47524839-2ca9-4b39-8,Cash
e90f4dd8-9cff-4ce0-8,Online Payments
d38e59a7-3d65-44fe-9,Online Payments
d6bedbcc-a172-4f7f-b,Cash
19d5f4c2-3473-4a5f-9,Debit Card
b46fcf86-5a37-4957-b,Online Payments
13218151-3c21-422d-8,Debit Card
854f1427-7f7c-466b-b,Online Payments
32ec6c20-bebf-4551-a,Cash
49eda7b9-c31a-4c9f-a,Online Payments
885f0b85-ee3f-4484-9,Debit Card
5df4fca2-f3b6-43a6-8,Cash
35090dda-c5ec-4d8c-9,Online Payments
95945245-ee79-4a63-8,Online Payments
46a49336-3ff7-4641-b,Debit Card
d0b615a7-4b66-47bf-b,Cash
d199ad1a-e34f-4638-a,Cash
28d38dde-cbf1-4c3c-9,Debit Card
c0fad450-f951-49c3-8,Online Payments
f29ff6f6-9496-4f42-8,Debit Card
dc3da7b1-ee26-46cd-8,Online Payments
6ed4da9b-398c-4d4a-b,Cash
3b4d1520-a706-4552-a,Cash
bad1c444-f126-4ac2-9,Cash
268be9b5-f1b6-4d10-b,Cash
908cbda7-aff3-408e-a,Debit Card
f2509c3d-2ed5-49f8-a,Online Payments
86100826-6e88-476c-9,Debit Card
c9dd70e0-5247-464d-b,Online Payments
29e483d8-17d5-43a3-9,Debit Card
9488aab7-dd5d-413e-9,Online Payments
ac9aec39-5f03-4782-a,Debit Card
09ee7888-a297-4bdf-8,Online Payments
e2eafaa0-b6d5-4538-b,Online Payments
9b273726-9873-46c7-a,Debit Card
807fce9f-360a-4748-a,Cash
cda14b56-f892-4960-b,Online Payments
95558cd3-7797-4a54-b,Online Payments
d39b7494-cddb-4654-8,Debit Card
def263b4-cf9d-4f32-a,Online Payments
ca9a3160-9a16-4c01-a,Online Payments
4da86e04-04c9-435d-9,Online Payments
d05f6390-9189-4548-8,Cash
37f1e072-84b6-485a-9,Cash
88b84702-3736-4e0d-a,Cash
eb71a972-06ca-4436-8,Cash
85533e9f-fa23-420d-a,Debit Card
f7ba7a21-1282-412f-8,Cash
ebc13b25-768d-49e8-b,Cash
3ce89e4d-0a75-4b32-a,Debit Card
66e37220-bb10-4c12-9,Cash
9ae5c17f-4d52-4a6d-9,Online Payments
4615eae1-97b4-483b-8,Online Payments
73a75e8a-77b7-4b54-a,Online Payments
ef30ab12-76ea-48d3-8,Debit Card
06af63ee-9ffd-4ef7-a,Online Payments
7738532d-03b5-4d42-b,Cash
b090f267-badc-4276-8,Cash
2d5e2062-e1b2-485e-8,Cash
24af51b1-51e9-4935-9,Online Payments
56878fcf-28ec-47c9-9,Debit Card
7c7f8401-b79d-465a-8,Debit Card
26533e8c-2111-4fbd-a,Debit Card
